empresa,subcta,linea_producto,clv_sub,tarifa,portes,agencia_transporte,tipo_iva,tipo_iva_alt,albaran_valorado,albaran_factura,pedido_albaran,intervalo_factura,copias_albaran,copias_factura,descuento_p_pago,descripcion_dto_2,descuento_2,descripcion_dto_3,descuento_3,cl_circ_oferta,cargo_financiero,cargo_fin_dias,descripcion_car_2,cargo_2,irpf,aplic_irpf,vendedor_1,vendedor_2,vendedor_3,facturar_envase,empresa_id,subcta_id,name
1,4000591,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000591,1_4000591
19,4301424,1,,,0,99,1,1,0,0,1,4,3,4,,,,,,,,,,,0.00,1,,,,N,19,19_4301424,19_4301424
1,4000579,1,,,0,,1,1,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000579,1_4000579
1,4000470,1,,,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000470,1_4000470
1,4301845,1,,7,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301845,1_4301845
1,4301473,1,,6,0,77,1,1,1,0,1,1,3,2,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301473,1_4301473
1,4301582,1,,1,0,8,1,3,0,0,1,1,3,2,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301582,1_4301582
1,4301631,1,,1,0,98,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301631,1_4301631
1,4300711,1,,7,0,99,1,1,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300711,1_4300711
1,4300260,1,,,1,1,1,1,1,0,1,1,3,4,3.00,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300260,1_4300260
19,4301463,1,,,0,16,1,1,1,1,0,1,3,4,,,,,,,,,,,0.00,1,,,,N,19,19_4301463,19_4301463
1,4301689,1,,8,0,50,1,3,1,0,1,1,3,4,1.50,,,,,,,,,,0.00,1,4100001,,,,1,1_4301689,1_4301689
1,4000273,1,,,1,99,1,1,1,0,1,1,1,1,0.00,,,,,,,,,,0.00,0,,,,N,1,1_4000273,1_4000273
1,4301463,1,,,0,18,1,1,1,1,0,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301463,1_4301463
1,4000524,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000524,1_4000524
19,4300357,1,,,0,99,1,1,1,0,0,1,3,4,3.00,,,,,,,,,,0.00,1,,,,N,19,19_4300357,19_4300357
19,4300853,1,,,0,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4300853,19_4300853
1,4000573,1,,,1,99,5,5,1,1,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000573,1_4000573
1,4000228,1,,,0,70,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000228,1_4000228
1,4301750,1,,4,0,50,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301750,1_4301750
1,4300293,1,,,1,1,1,1,1,0,1,1,3,4,,,,,,,,,,3.00,0.00,1,4100001,,,N,1,1_4300293,1_4300293
1,4000575,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000575,1_4000575
1,4000999,1,,,0,1,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000999,1_4000999
1,4301469,1,,,0,8,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301469,1_4301469
1,4000574,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000574,1_4000574
1,4000577,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000577,1_4000577
1,4301691,1,,7,0,8,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301691,1_4301691
1,4000497,1,,,1,98,1,3,1,1,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000497,1_4000497
1,4000549,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000549,1_4000549
19,4301471,1,,,0,99,1,1,1,1,0,1,3,4,,,,,,,,,,,0.00,1,,,,N,19,19_4301471,19_4301471
1,4301471,1,,,0,99,1,1,1,1,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301471,1_4301471
1,4301413,1,,,0,8,1,1,1,1,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301413,1_4301413
1,4000578,1,,,0,,1,3,0,0,1,,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000578,1_4000578
19,4301307,1,,,0,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,19,19_4301307,19_4301307
1,4000580,1,,,0,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000580,1_4000580
1,4000581,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000581,1_4000581
1,4300090,1,,,0,6,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300090,1_4300090
1,4310002,1,,,0,,1,1,0,0,0,,,,,,,,,,,,,,0.00,1,,,,N,1,1_4310002,1_4310002
1,4310003,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310003,1_4310003
1,4310004,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310004,1_4310004
1,4310005,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310005,1_4310005
1,4310006,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310006,1_4310006
1,4310007,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310007,1_4310007
1,4310008,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310008,1_4310008
1,4310010,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310010,1_4310010
1,4310011,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310011,1_4310011
1,4310012,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310012,1_4310012
1,4310013,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310013,1_4310013
1,4310014,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310014,1_4310014
1,4000693,1,,1,1,98,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000693,1_4000693
1,4300964,1,,4,1,1,1,1,1,0,1,1,3,4,,,,,,,0.00,,,0.00,0.00,1,,,,N,1,1_4300964,1_4300964
1,4000627,1,,1,1,98,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000627,1_4000627
1,4301465,1,,,0,60,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301465,1_4301465
1,4301363,1,,,0,98,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301363,1_4301363
1,4000595,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000595,1_4000595
1,4301479,1,,,0,99,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301479,1_4301479
1,4300856,1,,,0,1,1,1,1,0,1,1,3,4,0.00,,,,,,,,,,0.00,1,,,,N,1,1_4300856,1_4300856
1,4301480,1,,,0,99,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301480,1_4301480
1,4301481,1,,,0,8,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301481,1_4301481
1,4301572,1,,1,0,99,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301572,1_4301572
1,4300970,1,,7,0,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300970,1_4300970
1,4000725,1,,1,0,70,3,3,1,1,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000725,1_4000725
1,4000552,1,,,1,99,5,5,1,1,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000552,1_4000552
1,4301375,1,,,0,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301375,1_4301375
1,4301128,1,,,0,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301128,1_4301128
1,4000004,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000004,1_4000004
1,4301026,1,,,0,8,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301026,1_4301026
19,4301176,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,19,19_4301176,19_4301176
1,4301530,1,,,0,70,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301530,1_4301530
1,4300001,1,,,,1,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4300001,1_4300001
1,4300811,1,,,0,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300811,1_4300811
1,4301228,1,,7,0,99,3,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301228,1_4301228
1,4000586,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000586,1_4000586
1,4000587,1,,,1,99,1,3,1,0,1,4,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000587,1_4000587
1,4300878,1,,4,1,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4300878,1_4300878
1,4000723,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000723,1_4000723
1,4301488,1,,,0,74,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301488,1_4301488
1,4000684,1,,1,1,98,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000684,1_4000684
1,4000589,1,,,0,,1,3,1,1,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000589,1_4000589
1,4301138,1,,7,0,8,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301138,1_4301138
1,4301880,1,,4,0,99,1,3,1,0,0,1,3,1,,,,,,,,,,,0.00,1,,,,N,1,1_4301880,1_4301880
1,4300091,1,,,0,1,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300091,1_4300091
1,4300552,1,,4,1,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4300552,1_4300552
1,4000128,1,,,1,70,1,3,0,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000128,1_4000128
1,4000214,1,,,0,99,1,3,1,0,1,1,1,1,,,,,,,,,,0.00,0.00,0,,,,N,1,1_4000214,1_4000214
1,4310017,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310017,1_4310017
1,4310018,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310018,1_4310018
1,4310019,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310019,1_4310019
1,4301482,1,,7,0,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301482,1_4301482
1,4310021,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310021,1_4310021
1,4301543,1,,,0,8,5,5,0,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301543,1_4301543
1,4310023,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310023,1_4310023
1,4310024,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310024,1_4310024
1,4310025,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310025,1_4310025
1,4310026,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310026,1_4310026
1,4310028,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310028,1_4310028
1,4310029,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310029,1_4310029
1,4310030,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310030,1_4310030
1,4310031,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310031,1_4310031
1,4310032,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310032,1_4310032
1,4310033,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310033,1_4310033
1,4310034,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310034,1_4310034
1,4310035,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310035,1_4310035
1,4310036,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310036,1_4310036
1,4310037,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310037,1_4310037
1,4310038,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310038,1_4310038
1,4310039,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310039,1_4310039
1,4000594,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000594,1_4000594
1,4310040,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310040,1_4310040
1,4301268,1,,7,1,1,1,1,1,0,1,3,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301268,1_4301268
1,4301007,1,,6,0,70,1,3,1,0,1,3,3,2,,,,,,,,,,,0.00,1,,,,N,1,1_4301007,1_4301007
1,4310042,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310042,1_4310042
1,4310043,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310043,1_4310043
1,4310044,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310044,1_4310044
1,4310045,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310045,1_4310045
1,4310046,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310046,1_4310046
1,4310047,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310047,1_4310047
1,4310048,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310048,1_4310048
1,4300941,1,,,1,1,1,1,1,0,1,1,3,4,,,,,,,,,,3.00,0.00,1,4100001,,,N,1,1_4300941,1_4300941
1,4301358,1,,7,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301358,1_4301358
1,4301499,1,,,1,1,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301499,1_4301499
1,4301498,1,,,0,8,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301498,1_4301498
1,4000422,1,,,1,98,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000422,1_4000422
1,4301501,1,,,0,37,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301501,1_4301501
1,4000599,1,,,0,1,1,3,1,0,1,1,1,1,6.00,,,,,,,,,,0.00,1,,,,N,1,1_4000599,1_4000599
1,4301220,1,,,0,15,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301220,1_4301220
1,4301364,1,,6,0,63,5,3,1,1,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301364,1_4301364
1,4301504,1,,,0,1,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301504,1_4301504
1,4301243,1,,,0,8,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301243,1_4301243
19,4300271,1,,,0,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4300271,19_4300271
19,4301000,1,,,0,1,1,1,1,0,1,1,3,2,,,,,,,,,,,0.00,1,,,,N,19,19_4301000,19_4301000
19,4301504,1,,,0,1,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,19,19_4301504,19_4301504
19,4301211,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301211,19_4301211
1,4000448,1,,,0,70,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000448,1_4000448
1,4000007,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000007,1_4000007
1,4310049,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310049,1_4310049
1,4301512,1,,7,0,1,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301512,1_4301512
1,4310051,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310051,1_4310051
1,4301538,1,,,0,1,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301538,1_4301538
1,4310053,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310053,1_4310053
1,4300309,1,,,,,1,1,0,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,,1,1_4300309,1_4300309
1,4310054,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310054,1_4310054
1,4310055,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310055,1_4310055
1,4301633,1,,1,1,70,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301633,1_4301633
1,4310057,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310057,1_4310057
1,4000051,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000051,1_4000051
1,4301751,1,,10,0,,2,3,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301751,1_4301751
1,4310060,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310060,1_4310060
1,4310059,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310059,1_4310059
1,4301627,1,,1,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301627,1_4301627
1,4310062,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310062,1_4310062
1,4310063,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310063,1_4310063
1,4310064,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310064,1_4310064
19,4300634,1,,,0,1,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,19,19_4300634,19_4300634
1,4301421,1,,4,0,99,1,1,1,0,1,1,3,2,,,,,,,,,,,0.00,1,,,,N,1,1_4301421,1_4301421
1,4301430,1,,,0,1,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301430,1_4301430
1,4301513,1,,,0,99,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301513,1_4301513
1,4310066,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310066,1_4310066
1,4310067,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310067,1_4310067
1,4310068,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310068,1_4310068
1,4310069,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310069,1_4310069
1,4301564,1,,1,0,99,1,3,1,0,1,3,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301564,1_4301564
1,4300012,1,,12,0,99,1,1,1,0,1,1,3,2,2.00,,,,,,,,,,0.00,1,,,,N,1,1_4300012,1_4300012
1,4301573,1,,1,1,99,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301573,1_4301573
1,4000598,1,,,1,99,1,3,0,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000598,1_4000598
1,4310073,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310073,1_4310073
1,4310074,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310074,1_4310074
1,4301508,1,,4,0,99,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301508,1_4301508
1,4301701,1,,7,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301701,1_4301701
1,4310076,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310076,1_4310076
1,4310077,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310077,1_4310077
1,4310078,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310078,1_4310078
1,4310079,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310079,1_4310079
1,4310081,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310081,1_4310081
1,4310082,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310082,1_4310082
1,4000692,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000692,1_4000692
1,4301509,1,,,0,8,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301509,1_4301509
1,4000493,1,,,0,70,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000493,1_4000493
1,4000601,1,,,0,98,1,3,0,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000601,1_4000601
1,4000602,1,,,0,1,1,3,0,0,1,1,1,1,2.00,,,,,,,,,,0.00,1,,,,N,1,1_4000602,1_4000602
1,4301510,1,,,0,1,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301510,1_4301510
1,4000603,1,,,1,99,1,3,0,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000603,1_4000603
1,4301246,1,,,,,3,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301246,1_4301246
1,4301511,1,,,0,8,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301511,1_4301511
1,4000028,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000028,1_4000028
1,4301059,1,,,0,8,1,1,1,0,1,4,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301059,1_4301059
1,4300290,1,,,0,1,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300290,1_4300290
1,4301005,1,,7,0,8,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301005,1_4301005
1,4301827,1,,8,1,98,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,,,,N,1,1_4301827,1_4301827
1,4301516,1,,,0,18,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301516,1_4301516
1,4301497,1,,,0,75,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301497,1_4301497
1,4301517,1,,,0,1,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301517,1_4301517
1,4310084,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310084,1_4310084
1,4310086,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310086,1_4310086
1,4310087,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310087,1_4310087
1,4310088,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310088,1_4310088
1,4310089,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310089,1_4310089
1,4000605,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000605,1_4000605
1,4301866,1,,7,0,99,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301866,1_4301866
1,4301604,1,,1,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301604,1_4301604
1,4300799,1,,9,0,98,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4300799,1_4300799
1,4000424,1,,,1,99,1,3,1,0,1,1,1,1,0.00,,,,,,,,,,0.00,0,,,,N,1,1_4000424,1_4000424
1,4000704,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000704,1_4000704
1,4310090,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310090,1_4310090
1,4310071,1,,,,,1,3,1,1,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310071,1_4310071
1,4300802,1,,,0,8,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4300802,1_4300802
1,4301519,1,,,0,68,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301519,1_4301519
1,4301374,1,,7,0,8,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301374,1_4301374
1,4000609,1,,,1,98,1,3,0,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000609,1_4000609
1,4000608,1,,,1,99,5,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000608,1_4000608
1,4301584,1,,1,0,8,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301584,1_4301584
1,4000610,1,,,0,1,1,3,0,0,1,1,1,1,0.00,,,,,,,,,,0.00,1,,,,N,1,1_4000610,1_4000610
1,4301232,1,,,0,70,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301232,1_4301232
1,4300048,1,,5,0,99,1,3,1,0,1,3,3,2,,,,,,,,,,,0.00,0,,,,N,1,1_4300048,1_4300048
1,4000097,1,,,1,98,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000097,1_4000097
1,4300634,1,,6,0,1,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300634,1_4300634
