empresa,codigo,clv_art,precio_std_1,fecha_std_1,precio_std_2,precio_std_3,precio_std_4,precio_u_entrada,moneda,cambio,cambio_euro,tipo_iva,variante,empresa_id,codigo_id,moneda_id,name
,C0063101E,,,,,,,,,1.000000,,1,STAND,0,0_C0063101E,,0_C0063101E_STAND
,C0063201E,,,,,,,,,1.000000,,1,STAND,0,0_C0063201E,,0_C0063201E_STAND
,C0042102E,,,,,,,,,1.000000,,1,STAND,0,0_C0042102E,,0_C0042102E_STAND
,C0042202E,,,,,,,,,1.000000,,1,STAND,0,0_C0042202E,,0_C0042202E_STAND
,C0052102E,,,,,,,,,1.000000,,1,STAND,0,0_C0052102E,,0_C0052102E_STAND
,C0052202E,,,,,,,,,1.000000,,1,STAND,0,0_C0052202E,,0_C0052202E_STAND
,C0041102E,,,,,,,,,1.000000,,1,STAND,0,0_C0041102E,,0_C0041102E_STAND
,C0142100E,,,,,,,,,1.000000,,1,STAND,0,0_C0142100E,,0_C0142100E_STAND
,C0123100E,,,,,,,,,1.000000,,1,STAND,0,0_C0123100E,,0_C0123100E_STAND
,C0103100E,,,,,,,,,1.000000,,1,STAND,0,0_C0103100E,,0_C0103100E_STAND
,C0113100E,,,,,,,,,1.000000,,1,STAND,0,0_C0113100E,,0_C0113100E_STAND
,C0132100E,,,,,,,,,1.000000,,1,STAND,0,0_C0132100E,,0_C0132100E_STAND
,C0132200E,,,,,,,,,1.000000,,1,STAND,0,0_C0132200E,,0_C0132200E_STAND
,C0136100E,,,,,,,,,1.000000,,1,STAND,0,0_C0136100E,,0_C0136100E_STAND
,C0136200E,,,,,,,,,1.000000,,1,STAND,0,0_C0136200E,,0_C0136200E_STAND
,C0084100E,,,,,,,,,1.000000,,1,STAND,0,0_C0084100E,,0_C0084100E_STAND
,C0094100E,,,,,,,,,1.000000,,1,STAND,0,0_C0094100E,,0_C0094100E_STAND
,C0123101E,,,,,,,,,1.000000,,1,STAND,0,0_C0123101E,,0_C0123101E_STAND
,C0123301E,,,,,,,,,1.000000,,1,STAND,0,0_C0123301E,,0_C0123301E_STAND
,C0103101E,,,,,,,,,1.000000,,1,STAND,0,0_C0103101E,,0_C0103101E_STAND
,C0113101E,,,,,,,,,1.000000,,1,STAND,0,0_C0113101E,,0_C0113101E_STAND
,C0132101E,,,,,,,,,1.000000,,1,STAND,0,0_C0132101E,,0_C0132101E_STAND
,C0132201E,,,,,,,,,1.000000,,1,STAND,0,0_C0132201E,,0_C0132201E_STAND
,C0136101E,,,,,,,,,1.000000,,1,STAND,0,0_C0136101E,,0_C0136101E_STAND
,C0136201E,,,,,,,,,1.000000,,1,STAND,0,0_C0136201E,,0_C0136201E_STAND
,C0094301E,,,,,,,,,1.000000,,1,STAND,0,0_C0094301E,,0_C0094301E_STAND
,C0034100E,,,,,,,,,1.000000,,1,STAND,0,0_C0034100E,,0_C0034100E_STAND
,C0014100E,,,,,,,,,1.000000,,1,STAND,0,0_C0014100E,,0_C0014100E_STAND
,C0024100E,,,,,,,,,1.000000,,1,STAND,0,0_C0024100E,,0_C0024100E_STAND
,C0035100E,,,,,,,,,1.000000,,1,STAND,0,0_C0035100E,,0_C0035100E_STAND
,C0015100E,,,,,,,,,1.000000,,1,STAND,0,0_C0015100E,,0_C0015100E_STAND
,C0025100E,,,,,,,,,1.000000,,1,STAND,0,0_C0025100E,,0_C0025100E_STAND
,C0034302E,,,,,,,,,1.000000,,1,STAND,0,0_C0034302E,,0_C0034302E_STAND
,C0033100F,,,,,,,,,1.000000,,1,STAND,0,0_C0033100F,,0_C0033100F_STAND
,C0012100F,,,,,,,,,1.000000,,1,STAND,0,0_C0012100F,,0_C0012100F_STAND
,C0012200F,,,,,,,,,1.000000,,1,STAND,0,0_C0012200F,,0_C0012200F_STAND
,C0011200F,,,,,,,,,1.000000,,1,STAND,0,0_C0011200F,,0_C0011200F_STAND
,C0021200F,,,,,,,,,1.000000,,1,STAND,0,0_C0021200F,,0_C0021200F_STAND
,C0031200F,,,,,,,,,1.000000,,1,STAND,0,0_C0031200F,,0_C0031200F_STAND
,C0063100F,,,,,,,,,1.000000,,1,STAND,0,0_C0063100F,,0_C0063100F_STAND
,C0063200F,,,,,,,,,1.000000,,1,STAND,0,0_C0063200F,,0_C0063200F_STAND
,C0042100F,,,,,,,,,1.000000,,1,STAND,0,0_C0042100F,,0_C0042100F_STAND
,C0042200F,,,,,,,,,1.000000,,1,STAND,0,0_C0042200F,,0_C0042200F_STAND
,C0052200F,,,,,,,,,1.000000,,1,STAND,0,0_C0052200F,,0_C0052200F_STAND
,C0041200F,,,,,,,,,1.000000,,1,STAND,0,0_C0041200F,,0_C0041200F_STAND
,C0051200F,,,,,,,,,1.000000,,1,STAND,0,0_C0051200F,,0_C0051200F_STAND
,C0061200F,,,,,,,,,1.000000,,1,STAND,0,0_C0061200F,,0_C0061200F_STAND
,C0063101F,,,,,,,,,1.000000,,1,STAND,0,0_C0063101F,,0_C0063101F_STAND
,C0063201F,,,,,,,,,1.000000,,1,STAND,0,0_C0063201F,,0_C0063201F_STAND
,C0042102F,,,,,,,,,1.000000,,1,STAND,0,0_C0042102F,,0_C0042102F_STAND
,C0042202F,,,,,,,,,1.000000,,1,STAND,0,0_C0042202F,,0_C0042202F_STAND
,C0052102F,,,,,,,,,1.000000,,1,STAND,0,0_C0052102F,,0_C0052102F_STAND
,C0052202F,,,,,,,,,1.000000,,1,STAND,0,0_C0052202F,,0_C0052202F_STAND
,C0041102F,,,,,,,,,1.000000,,1,STAND,0,0_C0041102F,,0_C0041102F_STAND
,C0142100F,,,,,,,,,1.000000,,1,STAND,0,0_C0142100F,,0_C0142100F_STAND
,C0123100F,,,,,,,,,1.000000,,1,STAND,0,0_C0123100F,,0_C0123100F_STAND
,C0103100F,,,,,,,,,1.000000,,1,STAND,0,0_C0103100F,,0_C0103100F_STAND
,C0113100F,,,,,,,,,1.000000,,1,STAND,0,0_C0113100F,,0_C0113100F_STAND
,C0132100F,,,,,,,,,1.000000,,1,STAND,0,0_C0132100F,,0_C0132100F_STAND
,C0132200F,,,,,,,,,1.000000,,1,STAND,0,0_C0132200F,,0_C0132200F_STAND
,C0136100F,,,,,,,,,1.000000,,1,STAND,0,0_C0136100F,,0_C0136100F_STAND
,C0136200F,,,,,,,,,1.000000,,1,STAND,0,0_C0136200F,,0_C0136200F_STAND
,C0084100F,,,,,,,,,1.000000,,1,STAND,0,0_C0084100F,,0_C0084100F_STAND
,C0094100F,,,,,,,,,1.000000,,1,STAND,0,0_C0094100F,,0_C0094100F_STAND
,C0123101F,,,,,,,,,1.000000,,1,STAND,0,0_C0123101F,,0_C0123101F_STAND
,C0123301F,,,,,,,,,1.000000,,1,STAND,0,0_C0123301F,,0_C0123301F_STAND
,C0103101F,,,,,,,,,1.000000,,1,STAND,0,0_C0103101F,,0_C0103101F_STAND
,C0113101F,,,,,,,,,1.000000,,1,STAND,0,0_C0113101F,,0_C0113101F_STAND
,C0132101F,,,,,,,,,1.000000,,1,STAND,0,0_C0132101F,,0_C0132101F_STAND
,C0132201F,,,,,,,,,1.000000,,1,STAND,0,0_C0132201F,,0_C0132201F_STAND
,C0136101F,,,,,,,,,1.000000,,1,STAND,0,0_C0136101F,,0_C0136101F_STAND
,C0136201F,,,,,,,,,1.000000,,1,STAND,0,0_C0136201F,,0_C0136201F_STAND
,C0094301F,,,,,,,,,1.000000,,1,STAND,0,0_C0094301F,,0_C0094301F_STAND
,C0034100F,,,,,,,,,1.000000,,1,STAND,0,0_C0034100F,,0_C0034100F_STAND
,C0014100F,,,,,,,,,1.000000,,1,STAND,0,0_C0014100F,,0_C0014100F_STAND
,C0024100F,,,,,,,,,1.000000,,1,STAND,0,0_C0024100F,,0_C0024100F_STAND
,C0035100F,,,,,,,,,1.000000,,1,STAND,0,0_C0035100F,,0_C0035100F_STAND
,C0015100F,,,,,,,,,1.000000,,1,STAND,0,0_C0015100F,,0_C0015100F_STAND
,C0025100F,,,,,,,,,1.000000,,1,STAND,0,0_C0025100F,,0_C0025100F_STAND
,C0034302F,,,,,,,,,1.000000,,1,STAND,0,0_C0034302F,,0_C0034302F_STAND
,C0033100G,,,,,,,,,1.000000,,1,STAND,0,0_C0033100G,,0_C0033100G_STAND
,C0012100G,,,,,,,,,1.000000,,1,STAND,0,0_C0012100G,,0_C0012100G_STAND
,C0012200G,,,,,,,,,1.000000,,1,STAND,0,0_C0012200G,,0_C0012200G_STAND
,C0011200G,,,,,,,,,1.000000,,1,STAND,0,0_C0011200G,,0_C0011200G_STAND
,C0021200G,,,,,,,,,1.000000,,1,STAND,0,0_C0021200G,,0_C0021200G_STAND
,C0031200G,,,,,,,,,1.000000,,1,STAND,0,0_C0031200G,,0_C0031200G_STAND
,C0063100G,,,,,,,,,1.000000,,1,STAND,0,0_C0063100G,,0_C0063100G_STAND
,C0063200G,,,,,,,,,1.000000,,1,STAND,0,0_C0063200G,,0_C0063200G_STAND
,C0042100G,,,,,,,,,1.000000,,1,STAND,0,0_C0042100G,,0_C0042100G_STAND
,C0042200G,,,,,,,,,1.000000,,1,STAND,0,0_C0042200G,,0_C0042200G_STAND
,C0052200G,,,,,,,,,1.000000,,1,STAND,0,0_C0052200G,,0_C0052200G_STAND
,C0041200G,,,,,,,,,1.000000,,1,STAND,0,0_C0041200G,,0_C0041200G_STAND
,C0051200G,,,,,,,,,1.000000,,1,STAND,0,0_C0051200G,,0_C0051200G_STAND
,C0061200G,,,,,,,,,1.000000,,1,STAND,0,0_C0061200G,,0_C0061200G_STAND
,C0063101G,,,,,,,,,1.000000,,1,STAND,0,0_C0063101G,,0_C0063101G_STAND
,C0063201G,,,,,,,,,1.000000,,1,STAND,0,0_C0063201G,,0_C0063201G_STAND
,C0042102G,,,,,,,,,1.000000,,1,STAND,0,0_C0042102G,,0_C0042102G_STAND
,C0042202G,,,,,,,,,1.000000,,1,STAND,0,0_C0042202G,,0_C0042202G_STAND
,C0052102G,,,,,,,,,1.000000,,1,STAND,0,0_C0052102G,,0_C0052102G_STAND
,C0052202G,,,,,,,,,1.000000,,1,STAND,0,0_C0052202G,,0_C0052202G_STAND
,C0041102G,,,,,,,,,1.000000,,1,STAND,0,0_C0041102G,,0_C0041102G_STAND
,C0142100G,,,,,,,,,1.000000,,1,STAND,0,0_C0142100G,,0_C0142100G_STAND
,C0123100G,,,,,,,,,1.000000,,1,STAND,0,0_C0123100G,,0_C0123100G_STAND
,C0103100G,,,,,,,,,1.000000,,1,STAND,0,0_C0103100G,,0_C0103100G_STAND
,C0113100G,,,,,,,,,1.000000,,1,STAND,0,0_C0113100G,,0_C0113100G_STAND
,C0132100G,,,,,,,,,1.000000,,1,STAND,0,0_C0132100G,,0_C0132100G_STAND
,C0132200G,,,,,,,,,1.000000,,1,STAND,0,0_C0132200G,,0_C0132200G_STAND
,C0136100G,,,,,,,,,1.000000,,1,STAND,0,0_C0136100G,,0_C0136100G_STAND
,C0136200G,,,,,,,,,1.000000,,1,STAND,0,0_C0136200G,,0_C0136200G_STAND
,C0084100G,,,,,,,,,1.000000,,1,STAND,0,0_C0084100G,,0_C0084100G_STAND
,C0094100G,,,,,,,,,1.000000,,1,STAND,0,0_C0094100G,,0_C0094100G_STAND
,C0123101G,,,,,,,,,1.000000,,1,STAND,0,0_C0123101G,,0_C0123101G_STAND
,C0123301G,,,,,,,,,1.000000,,1,STAND,0,0_C0123301G,,0_C0123301G_STAND
,C0103101G,,,,,,,,,1.000000,,1,STAND,0,0_C0103101G,,0_C0103101G_STAND
,C0113101G,,,,,,,,,1.000000,,1,STAND,0,0_C0113101G,,0_C0113101G_STAND
,C0132101G,,,,,,,,,1.000000,,1,STAND,0,0_C0132101G,,0_C0132101G_STAND
,C0132201G,,,,,,,,,1.000000,,1,STAND,0,0_C0132201G,,0_C0132201G_STAND
,C0136101G,,,,,,,,,1.000000,,1,STAND,0,0_C0136101G,,0_C0136101G_STAND
,C0136201G,,,,,,,,,1.000000,,1,STAND,0,0_C0136201G,,0_C0136201G_STAND
,C0094301G,,,,,,,,,1.000000,,1,STAND,0,0_C0094301G,,0_C0094301G_STAND
,C0034100G,,,,,,,,,1.000000,,1,STAND,0,0_C0034100G,,0_C0034100G_STAND
,C0014100G,,,,,,,,,1.000000,,1,STAND,0,0_C0014100G,,0_C0014100G_STAND
,C0024100G,,,,,,,,,1.000000,,1,STAND,0,0_C0024100G,,0_C0024100G_STAND
,C0035100G,,,,,,,,,1.000000,,1,STAND,0,0_C0035100G,,0_C0035100G_STAND
,C0015100G,,,,,,,,,1.000000,,1,STAND,0,0_C0015100G,,0_C0015100G_STAND
,C0025100G,,,,,,,,,1.000000,,1,STAND,0,0_C0025100G,,0_C0025100G_STAND
,C0034302G,,,,,,,,,1.000000,,1,STAND,0,0_C0034302G,,0_C0034302G_STAND
,C0033100H,,,,,,,,,1.000000,,1,STAND,0,0_C0033100H,,0_C0033100H_STAND
,C0012100H,,,,,,,,,1.000000,,1,STAND,0,0_C0012100H,,0_C0012100H_STAND
,C0012200H,,,,,,,,,1.000000,,1,STAND,0,0_C0012200H,,0_C0012200H_STAND
,C0011200H,,,,,,,,,1.000000,,1,STAND,0,0_C0011200H,,0_C0011200H_STAND
,C0021200H,,,,,,,,,1.000000,,1,STAND,0,0_C0021200H,,0_C0021200H_STAND
,C0031200H,,,,,,,,,1.000000,,1,STAND,0,0_C0031200H,,0_C0031200H_STAND
,C0063100H,,,,,,,,,1.000000,,1,STAND,0,0_C0063100H,,0_C0063100H_STAND
,C0063200H,,,,,,,,,1.000000,,1,STAND,0,0_C0063200H,,0_C0063200H_STAND
,C0042100H,,,,,,,,,1.000000,,1,STAND,0,0_C0042100H,,0_C0042100H_STAND
,C0042200H,,,,,,,,,1.000000,,1,STAND,0,0_C0042200H,,0_C0042200H_STAND
,C0052200H,,,,,,,,,1.000000,,1,STAND,0,0_C0052200H,,0_C0052200H_STAND
,C0041200H,,,,,,,,,1.000000,,1,STAND,0,0_C0041200H,,0_C0041200H_STAND
,C0051200H,,,,,,,,,1.000000,,1,STAND,0,0_C0051200H,,0_C0051200H_STAND
,C0061200H,,,,,,,,,1.000000,,1,STAND,0,0_C0061200H,,0_C0061200H_STAND
,C0063101H,,,,,,,,,1.000000,,1,STAND,0,0_C0063101H,,0_C0063101H_STAND
,C0063201H,,,,,,,,,1.000000,,1,STAND,0,0_C0063201H,,0_C0063201H_STAND
,C0042102H,,,,,,,,,1.000000,,1,STAND,0,0_C0042102H,,0_C0042102H_STAND
,C0042202H,,,,,,,,,1.000000,,1,STAND,0,0_C0042202H,,0_C0042202H_STAND
,C0052102H,,,,,,,,,1.000000,,1,STAND,0,0_C0052102H,,0_C0052102H_STAND
,C0052202H,,,,,,,,,1.000000,,1,STAND,0,0_C0052202H,,0_C0052202H_STAND
,C0041102H,,,,,,,,,1.000000,,1,STAND,0,0_C0041102H,,0_C0041102H_STAND
,C0142100H,,,,,,,,,1.000000,,1,STAND,0,0_C0142100H,,0_C0142100H_STAND
,C0123100H,,,,,,,,,1.000000,,1,STAND,0,0_C0123100H,,0_C0123100H_STAND
,C0103100H,,,,,,,,,1.000000,,1,STAND,0,0_C0103100H,,0_C0103100H_STAND
,C0113100H,,,,,,,,,1.000000,,1,STAND,0,0_C0113100H,,0_C0113100H_STAND
,C0132100H,,,,,,,,,1.000000,,1,STAND,0,0_C0132100H,,0_C0132100H_STAND
,C0132200H,,,,,,,,,1.000000,,1,STAND,0,0_C0132200H,,0_C0132200H_STAND
,C0136100H,,,,,,,,,1.000000,,1,STAND,0,0_C0136100H,,0_C0136100H_STAND
,C0136200H,,,,,,,,,1.000000,,1,STAND,0,0_C0136200H,,0_C0136200H_STAND
,C0084100H,,,,,,,,,1.000000,,1,STAND,0,0_C0084100H,,0_C0084100H_STAND
,C0094100H,,,,,,,,,1.000000,,1,STAND,0,0_C0094100H,,0_C0094100H_STAND
,C0123101H,,,,,,,,,1.000000,,1,STAND,0,0_C0123101H,,0_C0123101H_STAND
,C0123301H,,,,,,,,,1.000000,,1,STAND,0,0_C0123301H,,0_C0123301H_STAND
,C0103101H,,,,,,,,,1.000000,,1,STAND,0,0_C0103101H,,0_C0103101H_STAND
,C0113101H,,,,,,,,,1.000000,,1,STAND,0,0_C0113101H,,0_C0113101H_STAND
,C0132101H,,,,,,,,,1.000000,,1,STAND,0,0_C0132101H,,0_C0132101H_STAND
,C0132201H,,,,,,,,,1.000000,,1,STAND,0,0_C0132201H,,0_C0132201H_STAND
,C0136101H,,,,,,,,,1.000000,,1,STAND,0,0_C0136101H,,0_C0136101H_STAND
,C0136201H,,,,,,,,,1.000000,,1,STAND,0,0_C0136201H,,0_C0136201H_STAND
,C0094301H,,,,,,,,,1.000000,,1,STAND,0,0_C0094301H,,0_C0094301H_STAND
,C0034100H,,,,,,,,,1.000000,,1,STAND,0,0_C0034100H,,0_C0034100H_STAND
,C0014100H,,,,,,,,,1.000000,,1,STAND,0,0_C0014100H,,0_C0014100H_STAND
,C0024100H,,,,,,,,,1.000000,,1,STAND,0,0_C0024100H,,0_C0024100H_STAND
,C0035100H,,,,,,,,,1.000000,,1,STAND,0,0_C0035100H,,0_C0035100H_STAND
,C0015100H,,,,,,,,,1.000000,,1,STAND,0,0_C0015100H,,0_C0015100H_STAND
,C0025100H,,,,,,,,,1.000000,,1,STAND,0,0_C0025100H,,0_C0025100H_STAND
,C0034302H,,,,,,,,,1.000000,,1,STAND,0,0_C0034302H,,0_C0034302H_STAND
,C0033100I,,,,,,,,,1.000000,,1,STAND,0,0_C0033100I,,0_C0033100I_STAND
,C0012100I,,,,,,,,,1.000000,,1,STAND,0,0_C0012100I,,0_C0012100I_STAND
,C0012200I,,,,,,,,,1.000000,,1,STAND,0,0_C0012200I,,0_C0012200I_STAND
,C0011200I,,,,,,,,,1.000000,,1,STAND,0,0_C0011200I,,0_C0011200I_STAND
,C0021200I,,,,,,,,,1.000000,,1,STAND,0,0_C0021200I,,0_C0021200I_STAND
,C0031200I,,,,,,,,,1.000000,,1,STAND,0,0_C0031200I,,0_C0031200I_STAND
,C0063100I,,,,,,,,,1.000000,,1,STAND,0,0_C0063100I,,0_C0063100I_STAND
,C0063200I,,,,,,,,,1.000000,,1,STAND,0,0_C0063200I,,0_C0063200I_STAND
,C0042100I,,,,,,,,,1.000000,,1,STAND,0,0_C0042100I,,0_C0042100I_STAND
,C0042200I,,,,,,,,,1.000000,,1,STAND,0,0_C0042200I,,0_C0042200I_STAND
,C0052200I,,,,,,,,,1.000000,,1,STAND,0,0_C0052200I,,0_C0052200I_STAND
,C0041200I,,,,,,,,,1.000000,,1,STAND,0,0_C0041200I,,0_C0041200I_STAND
,C0051200I,,,,,,,,,1.000000,,1,STAND,0,0_C0051200I,,0_C0051200I_STAND
,C0061200I,,,,,,,,,1.000000,,1,STAND,0,0_C0061200I,,0_C0061200I_STAND
,C0063101I,,,,,,,,,1.000000,,1,STAND,0,0_C0063101I,,0_C0063101I_STAND
,C0063201I,,,,,,,,,1.000000,,1,STAND,0,0_C0063201I,,0_C0063201I_STAND
,C0042102I,,,,,,,,,1.000000,,1,STAND,0,0_C0042102I,,0_C0042102I_STAND
,C0042202I,,,,,,,,,1.000000,,1,STAND,0,0_C0042202I,,0_C0042202I_STAND
,C0052102I,,,,,,,,,1.000000,,1,STAND,0,0_C0052102I,,0_C0052102I_STAND
,C0052202I,,,,,,,,,1.000000,,1,STAND,0,0_C0052202I,,0_C0052202I_STAND
,C0041102I,,,,,,,,,1.000000,,1,STAND,0,0_C0041102I,,0_C0041102I_STAND
,C0142100I,,,,,,,,,1.000000,,1,STAND,0,0_C0142100I,,0_C0142100I_STAND
,C0123100I,,,,,,,,,1.000000,,1,STAND,0,0_C0123100I,,0_C0123100I_STAND
,C0103100I,,,,,,,,,1.000000,,1,STAND,0,0_C0103100I,,0_C0103100I_STAND
,C0113100I,,,,,,,,,1.000000,,1,STAND,0,0_C0113100I,,0_C0113100I_STAND
,C0132100I,,,,,,,,,1.000000,,1,STAND,0,0_C0132100I,,0_C0132100I_STAND
,C0132200I,,,,,,,,,1.000000,,1,STAND,0,0_C0132200I,,0_C0132200I_STAND
,C0136100I,,,,,,,,,1.000000,,1,STAND,0,0_C0136100I,,0_C0136100I_STAND
,C0136200I,,,,,,,,,1.000000,,1,STAND,0,0_C0136200I,,0_C0136200I_STAND
,C0084100I,,,,,,,,,1.000000,,1,STAND,0,0_C0084100I,,0_C0084100I_STAND
,C0094100I,,,,,,,,,1.000000,,1,STAND,0,0_C0094100I,,0_C0094100I_STAND
,C0123101I,,,,,,,,,1.000000,,1,STAND,0,0_C0123101I,,0_C0123101I_STAND
,C0123301I,,,,,,,,,1.000000,,1,STAND,0,0_C0123301I,,0_C0123301I_STAND
,C0103101I,,,,,,,,,1.000000,,1,STAND,0,0_C0103101I,,0_C0103101I_STAND
,C0113101I,,,,,,,,,1.000000,,1,STAND,0,0_C0113101I,,0_C0113101I_STAND
,C0132101I,,,,,,,,,1.000000,,1,STAND,0,0_C0132101I,,0_C0132101I_STAND
,C0132201I,,,,,,,,,1.000000,,1,STAND,0,0_C0132201I,,0_C0132201I_STAND
,C0136101I,,,,,,,,,1.000000,,1,STAND,0,0_C0136101I,,0_C0136101I_STAND
,C0136201I,,,,,,,,,1.000000,,1,STAND,0,0_C0136201I,,0_C0136201I_STAND
,C0094301I,,,,,,,,,1.000000,,1,STAND,0,0_C0094301I,,0_C0094301I_STAND
,C0034100I,,,,,,,,,1.000000,,1,STAND,0,0_C0034100I,,0_C0034100I_STAND
,C0014100I,,,,,,,,,1.000000,,1,STAND,0,0_C0014100I,,0_C0014100I_STAND
,C0024100I,,,,,,,,,1.000000,,1,STAND,0,0_C0024100I,,0_C0024100I_STAND
,C0035100I,,,,,,,,,1.000000,,1,STAND,0,0_C0035100I,,0_C0035100I_STAND
,C0015100I,,,,,,,,,1.000000,,1,STAND,0,0_C0015100I,,0_C0015100I_STAND
,C0025100I,,,,,,,,,1.000000,,1,STAND,0,0_C0025100I,,0_C0025100I_STAND
,C0034302I,,,,,,,,,1.000000,,1,STAND,0,0_C0034302I,,0_C0034302I_STAND
,C0033100J,,,,,,,,,1.000000,,1,STAND,0,0_C0033100J,,0_C0033100J_STAND
,C0012100J,,,,,,,,,1.000000,,1,STAND,0,0_C0012100J,,0_C0012100J_STAND
,C0012200J,,,,,,,,,1.000000,,1,STAND,0,0_C0012200J,,0_C0012200J_STAND
,C0011200J,,,,,,,,,1.000000,,1,STAND,0,0_C0011200J,,0_C0011200J_STAND
,C0021200J,,,,,,,,,1.000000,,1,STAND,0,0_C0021200J,,0_C0021200J_STAND
,C0031200J,,,,,,,,,1.000000,,1,STAND,0,0_C0031200J,,0_C0031200J_STAND
,C0063100J,,,,,,,,,1.000000,,1,STAND,0,0_C0063100J,,0_C0063100J_STAND
,C0063200J,,,,,,,,,1.000000,,1,STAND,0,0_C0063200J,,0_C0063200J_STAND
,C0042100J,,,,,,,,,1.000000,,1,STAND,0,0_C0042100J,,0_C0042100J_STAND
,C0042200J,,,,,,,,,1.000000,,1,STAND,0,0_C0042200J,,0_C0042200J_STAND
,C0052200J,,,,,,,,,1.000000,,1,STAND,0,0_C0052200J,,0_C0052200J_STAND
,C0041200J,,,,,,,,,1.000000,,1,STAND,0,0_C0041200J,,0_C0041200J_STAND
,C0051200J,,,,,,,,,1.000000,,1,STAND,0,0_C0051200J,,0_C0051200J_STAND
,C0061200J,,,,,,,,,1.000000,,1,STAND,0,0_C0061200J,,0_C0061200J_STAND
,C0063101J,,,,,,,,,1.000000,,1,STAND,0,0_C0063101J,,0_C0063101J_STAND
,C0063201J,,,,,,,,,1.000000,,1,STAND,0,0_C0063201J,,0_C0063201J_STAND
,C0042102J,,,,,,,,,1.000000,,1,STAND,0,0_C0042102J,,0_C0042102J_STAND
,C0042202J,,,,,,,,,1.000000,,1,STAND,0,0_C0042202J,,0_C0042202J_STAND
,C0052102J,,,,,,,,,1.000000,,1,STAND,0,0_C0052102J,,0_C0052102J_STAND
,C0052202J,,,,,,,,,1.000000,,1,STAND,0,0_C0052202J,,0_C0052202J_STAND
,C0041102J,,,,,,,,,1.000000,,1,STAND,0,0_C0041102J,,0_C0041102J_STAND
,C0142100J,,,,,,,,,1.000000,,1,STAND,0,0_C0142100J,,0_C0142100J_STAND
,C0123100J,,,,,,,,,1.000000,,1,STAND,0,0_C0123100J,,0_C0123100J_STAND
,C0103100J,,,,,,,,,1.000000,,1,STAND,0,0_C0103100J,,0_C0103100J_STAND
,C0113100J,,,,,,,,,1.000000,,1,STAND,0,0_C0113100J,,0_C0113100J_STAND
,C0132100J,,,,,,,,,1.000000,,1,STAND,0,0_C0132100J,,0_C0132100J_STAND
,C0132200J,,,,,,,,,1.000000,,1,STAND,0,0_C0132200J,,0_C0132200J_STAND
,C0136100J,,,,,,,,,1.000000,,1,STAND,0,0_C0136100J,,0_C0136100J_STAND
,C0136200J,,,,,,,,,1.000000,,1,STAND,0,0_C0136200J,,0_C0136200J_STAND
,C0084100J,,,,,,,,,1.000000,,1,STAND,0,0_C0084100J,,0_C0084100J_STAND
,C0094100J,,,,,,,,,1.000000,,1,STAND,0,0_C0094100J,,0_C0094100J_STAND
,C0123101J,,,,,,,,,1.000000,,1,STAND,0,0_C0123101J,,0_C0123101J_STAND
,C0123301J,,,,,,,,,1.000000,,1,STAND,0,0_C0123301J,,0_C0123301J_STAND
,C0103101J,,,,,,,,,1.000000,,1,STAND,0,0_C0103101J,,0_C0103101J_STAND
,C0113101J,,,,,,,,,1.000000,,1,STAND,0,0_C0113101J,,0_C0113101J_STAND
,C0132101J,,,,,,,,,1.000000,,1,STAND,0,0_C0132101J,,0_C0132101J_STAND
,C0132201J,,,,,,,,,1.000000,,1,STAND,0,0_C0132201J,,0_C0132201J_STAND
,C0136101J,,,,,,,,,1.000000,,1,STAND,0,0_C0136101J,,0_C0136101J_STAND
,C0136201J,,,,,,,,,1.000000,,1,STAND,0,0_C0136201J,,0_C0136201J_STAND
,C0094301J,,,,,,,,,1.000000,,1,STAND,0,0_C0094301J,,0_C0094301J_STAND
,C0034100J,,,,,,,,,1.000000,,1,STAND,0,0_C0034100J,,0_C0034100J_STAND
,C0014100J,,,,,,,,,1.000000,,1,STAND,0,0_C0014100J,,0_C0014100J_STAND
,C0024100J,,,,,,,,,1.000000,,1,STAND,0,0_C0024100J,,0_C0024100J_STAND
,C0035100J,,,,,,,,,1.000000,,1,STAND,0,0_C0035100J,,0_C0035100J_STAND
,C0015100J,,,,,,,,,1.000000,,1,STAND,0,0_C0015100J,,0_C0015100J_STAND
,C0025100J,,,,,,,,,1.000000,,1,STAND,0,0_C0025100J,,0_C0025100J_STAND
,C0034302J,,,,,,,,,1.000000,,1,STAND,0,0_C0034302J,,0_C0034302J_STAND
,C00331001,,,,,,,,,1.000000,,1,STAND,0,0_C00331001,,0_C00331001_STAND
,C00121001,,,,,,,,,1.000000,,1,STAND,0,0_C00121001,,0_C00121001_STAND
,C00122001,,,,,,,,,1.000000,,1,STAND,0,0_C00122001,,0_C00122001_STAND
,C00112001,,,,,,,,,1.000000,,1,STAND,0,0_C00112001,,0_C00112001_STAND
,C00212001,,,,,,,,,1.000000,,1,STAND,0,0_C00212001,,0_C00212001_STAND
,C00312001,,,,,,,,,1.000000,,1,STAND,0,0_C00312001,,0_C00312001_STAND
,C00631001,,,,,,,,,1.000000,,1,STAND,0,0_C00631001,,0_C00631001_STAND
,C00632001,,,,,,,,,1.000000,,1,STAND,0,0_C00632001,,0_C00632001_STAND
,C00421001,,,,,,,,,1.000000,,1,STAND,0,0_C00421001,,0_C00421001_STAND
,C00422001,,,,,,,,,1.000000,,1,STAND,0,0_C00422001,,0_C00422001_STAND
