empresa,ejercicio,tipo_movimiento,pedido,linea_pedido,clv_ped,fecha_servicio,articulo,acumula,cantidad,bultos,cantidad_s,bultos_s,precio,precio_iva,tipo_precio,descuento_1,descuento_2,descuento_3,comision_1,comision_2,comision_3,tipo_iva,variante,iva,recargo_e,precio_coste,pts_kl,aplic_pt_kl,total_linea,total_linea_base,total_linea_euro,moneda,cambio,cambio_euro,almacen,subcta,linea_producto,clv_sub,fecha_documento,presupuesto,linea_presupuesto,triangulado,lote_interno,od_linea,codexpe,campo1,campo2,porcentaje,eur_kg,empresa_id,moneda_id,almacen_id,pedido_id,name
1,2023,PC,23000158,6,,2023-05-18,..12/CH010130100,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-04-26,,,,,6,,,,,,1,9,1_1,1_1_PC_23000158,1_1_PC_23000158_6
1,2023,PC,23000346,7,,2023-11-30,10/10620,1,1000.000,0.000,1000.000,0.000,0.80000,0.80000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,0.80000,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-11-07,,,,,4,,,,,,1,9,1_1,1_1_PC_23000346,1_1_PC_23000346_7
1,2023,PC,23000158,3,,2023-05-18,12/CH01012010,1,30.000,0.000,30.000,0.000,4.00000,4.00000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,2.70000,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-04-26,,,,,3,,,,,,1,9,1_1,1_1_PC_23000158,1_1_PC_23000158_3
1,2023,PV,23000566,1,,2023-11-15,12/50136,1,6.000,0.000,6.000,0.000,60.80000,60.80000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,,,0,0.00000,0.00000,,9,1.000000,,1,4301529,1,,2023-10-18,,,,,1,,,,,,1,9,1_1,1_1_PV_23000566,1_1_PV_23000566_1
1,2023,PV,23000166,1,,2023-04-19,11/11006,1,350.000,0.000,350.000,0.000,2.12000,2.12000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,,,0,0.00000,0.00000,,9,1.000000,,1,4300871,1,,2023-03-13,,,,,1,,,,,,1,9,1_1,1_1_PV_23000166,1_1_PV_23000166_1
1,2023,PC,23000199,1,,2023-06-06,26/620830,1,100.000,0.000,100.000,0.000,0.11900,0.11900,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.08671,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000705,1,,2023-06-05,,,,,1,,,,,,1,9,1_1,1_1_PC_23000199,1_1_PC_23000199_1
1,2023,PC,23000026,2,,2023-02-10,..02/10852,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000494,1,,2023-01-13,,,,,2,,,,,,1,9,1_1,1_1_PC_23000026,1_1_PC_23000026_2
1,2023,PC,23000346,8,,2023-11-30,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-11-07,,,,,11,,,,,,1,9,1_1,1_1_PC_23000346,1_1_PC_23000346_8
1,2023,PC,23000290,2,,2023-09-28,..02/09869M,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000479,1,,2023-09-18,,,,,2,,,,,,1,9,1_1,1_1_PC_23000290,1_1_PC_23000290_2
1,2023,PV,23000468,2,,2023-09-06,..12/00111,1,1.000,1.000,1.000,1.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4301507,1,,2023-09-05,,,,,2,,,,,,1,9,1_1,1_1_PV_23000468,1_1_PV_23000468_2
1,2023,PC,23000222,5,,2023-07-13,10/90026,1,150.000,0.000,150.000,0.000,8.00000,8.00000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,7.89300,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-06-19,,,,,3,,,,,,1,9,1_1,1_1_PC_23000222,1_1_PC_23000222_5
1,2023,PC,23000340,2,,2023-11-09,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-10-30,,,,,2,,,,,,1,9,1_1,1_1_PC_23000340,1_1_PC_23000340_2
1,2023,PC,23000290,4,,2023-09-28,..02/09738M1,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000479,1,,2023-09-18,,,,,4,,,,,,1,9,1_1,1_1_PC_23000290,1_1_PC_23000290_4
1,2023,PC,23000175,2,,2023-06-02,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-05-18,,,,,2,,,,,,1,9,1_1,1_1_PC_23000175,1_1_PC_23000175_2
1,2023,PV,23000065,3,,2023-02-28,.ABTI,1,-21.000,0.000,-21.000,0.000,48.00000,48.00000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.00000,,0,0.00000,0.00000,,9,1.000000,,1,4300617,1,,2023-01-30,,,,,7,,,,,,1,9,1_1,1_1_PV_23000065,1_1_PV_23000065_3
1,2023,PC,23000175,4,,2023-06-02,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-05-18,,,,,4,,,,,,1,9,1_1,1_1_PC_23000175,1_1_PC_23000175_4
1,2023,PV,23000690,2,,2024-01-10,12/50137,1,4.000,0.000,4.000,0.000,0.00000,0.00000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,,,0,0.00000,0.00000,,9,1.000000,,1,4301529,1,,2023-12-19,,,,,2,,,,,,1,9,1_1,1_1_PV_23000690,1_1_PV_23000690_2
1,2023,PC,23000175,6,,2023-06-02,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-05-18,,,,,6,,,,,,1,9,1_1,1_1_PC_23000175,1_1_PC_23000175_6
1,2023,PV,23000548,3,,2023-11-10,12/50134,1,1.000,0.000,1.000,0.000,98.70000,98.70000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,,,0,0.00000,0.00000,,9,1.000000,,1,4300718,1,,2023-10-09,,,,,3,,,,,,1,9,1_1,1_1_PV_23000548,1_1_PV_23000548_3
1,2023,PC,23000175,8,,2023-06-02,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-05-18,,,,,8,,,,,,1,9,1_1,1_1_PC_23000175,1_1_PC_23000175_8
1,2023,PV,23000228,2,,2023-04-21,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300357,1,,2023-04-13,,,,,2,,,,,,1,9,1_1,1_1_PV_23000228,1_1_PV_23000228_2
1,2023,PC,23000297,4,,2023-10-28,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-09-21,,,,,3,,,,,,1,9,1_1,1_1_PC_23000297,1_1_PC_23000297_4
1,2023,PV,23000228,4,,2023-04-21,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300357,1,,2023-04-13,,,,,4,,,,,,1,9,1_1,1_1_PV_23000228,1_1_PV_23000228_4
1,2023,PC,23000175,10,,2023-06-02,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-05-18,,,,,10,,,,,,1,9,1_1,1_1_PC_23000175,1_1_PC_23000175_10
1,2023,PC,23000033,2,,2023-02-20,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000232,1,,2023-01-23,,,,,2,,,,,,1,9,1_1,1_1_PC_23000033,1_1_PC_23000033_2
1,2023,PC,23000033,3,,2023-02-20,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000232,1,,2023-01-23,,,,,3,,,,,,1,9,1_1,1_1_PC_23000033,1_1_PC_23000033_3
1,2023,PV,23000566,3,,2023-11-15,12/4230103,1,4.000,0.000,4.000,0.000,229.21000,229.21000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,,,0,0.00000,0.00000,,9,1.000000,,1,4301529,1,,2023-10-18,,,,,3,,,,,,1,9,1_1,1_1_PV_23000566,1_1_PV_23000566_3
1,2023,PC,23000087,2,,2023-03-09,..12/2530121,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000664,1,,2023-02-27,,,,,2,,,,,,1,9,1_1,1_1_PC_23000087,1_1_PC_23000087_2
1,2023,PC,23000299,2,,2023-10-10,12/5125081,1,6.000,0.000,6.000,0.000,95.27000,95.27000,1,5.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,87.65667,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000664,1,,2023-09-22,,,,,2,,,,,,1,9,1_1,1_1_PC_23000299,1_1_PC_23000299_2
1,2023,PC,23000087,4,,2023-03-09,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000664,1,,2023-02-27,,,,,4,,,,,,1,9,1_1,1_1_PC_23000087,1_1_PC_23000087_4
1,2023,PC,23000194,2,,2023-05-31,..12/CH03012005,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-05-29,,,,,2,,,,,,1,9,1_1,1_1_PC_23000194,1_1_PC_23000194_2
1,2023,PV,23000566,4,,2023-11-15,AV021,1,1.000,0.000,1.000,0.000,85.00000,85.00000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,60.70688,,0,0.00000,0.00000,,9,1.000000,,1,4301529,1,,2023-10-18,,,,,4,,,,,,1,9,1_1,1_1_PV_23000566,1_1_PV_23000566_4
1,2023,PC,23000194,4,,2023-05-31,..12/00170,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-05-29,,,,,4,,,,,,1,9,1_1,1_1_PC_23000194,1_1_PC_23000194_4
1,2023,PC,23000322,3,,2023-10-30,AVC10,1,1.000,0.000,1.000,0.000,12.94000,12.94000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,16.03199,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000163,1,,2023-10-16,,,,,3,,,,,,1,9,1_1,1_1_PC_23000322,1_1_PC_23000322_3
1,2023,PC,23000314,1,,2023-10-09,02/10166AM,1,42.000,0.000,42.000,0.000,1.00000,1.00000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,5.00000,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000770,1,,2023-10-04,,,,,1,,,,,,1,9,1_1,1_1_PC_23000314,1_1_PC_23000314_1
1,2023,PV,23000273,2,,2023-05-12,..03/2531085,1,1.000,1.000,1.000,1.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4301784,1,,2023-05-08,,,,,2,,,,,,1,9,1_1,1_1_PV_23000273,1_1_PV_23000273_2
1,2023,PC,23000194,6,,2023-05-31,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-05-29,,,,,6,,,,,,1,9,1_1,1_1_PC_23000194,1_1_PC_23000194_6
1,2023,PV,23000678,1,,2024-01-25,03/5531070,1,6.000,0.000,6.000,0.000,304.00000,304.00000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,113.40892,,0,0.00000,0.00000,,9,1.000000,,1,4300052,1,,2023-12-15,,,,,1,,,,,,1,9,1_1,1_1_PV_23000678,1_1_PV_23000678_1
1,2023,PC,23000033,4,,2023-02-20,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000232,1,,2023-01-23,,,,,4,,,,,,1,9,1_1,1_1_PC_23000033,1_1_PC_23000033_4
1,2023,PC,23000130,2,,2023-04-04,80/00102,1,100.000,0.000,100.000,0.000,4.20000,4.20000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,4.08723,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000397,1,,2023-03-28,,,,,2,,,,,,1,9,1_1,1_1_PC_23000130,1_1_PC_23000130_2
1,2023,PC,23000154,1,,2023-04-25,12/CH03012005,1,25.000,0.000,25.000,0.000,4.00000,4.00000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-04-21,,,,,1,,,,,,1,9,1_1,1_1_PC_23000154,1_1_PC_23000154_1
1,2023,PV,23000481,4,,2023-09-18,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300012,1,,2023-09-08,,,,,4,,,,,,1,9,1_1,1_1_PV_23000481,1_1_PV_23000481_4
1,2023,PC,23000194,8,,2023-05-31,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-05-29,,,,,8,,,,,,1,9,1_1,1_1_PC_23000194,1_1_PC_23000194_8
1,2023,PC,23000265,4,,2023-08-28,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-07-28,,,,,9,,,,,,1,9,1_1,1_1_PC_23000265,1_1_PC_23000265_4
1,2023,PC,23000335,1,,2023-11-09,12/PP00177,1,4.000,0.000,4.000,0.000,102.00000,102.00000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000232,1,,2023-10-25,,,,,1,,,,,,1,9,1_1,1_1_PC_23000335,1_1_PC_23000335_1
1,2023,PC,23000181,2,,2023-06-08,..12/CH02023908,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-05-23,,,,,2,,,,,,1,9,1_1,1_1_PC_23000181,1_1_PC_23000181_2
1,2023,PC,23000320,1,,2023-10-10,13/10501,1,100.000,0.000,100.000,0.000,0.78700,0.78700,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.78080,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000719,1,,2023-10-09,,,,,1,,,,,,1,9,1_1,1_1_PC_23000320,1_1_PC_23000320_1
1,2023,PV,23000536,3,,2023-10-20,..03/1431080,1,1.000,1.000,1.000,1.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4301708,1,,2023-10-03,,,,,3,,,,,,1,9,1_1,1_1_PV_23000536,1_1_PV_23000536_3
1,2023,PC,23000130,3,,2023-04-04,80/00200,1,100.000,0.000,100.000,0.000,3.60000,3.60000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,3.27116,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000397,1,,2023-03-28,,,,,3,,,,,,1,9,1_1,1_1_PC_23000130,1_1_PC_23000130_3
1,2023,PC,23000130,1,,2023-04-04,80/00101,1,100.000,0.000,100.000,0.000,3.23000,3.23000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,3.18275,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000397,1,,2023-03-28,,,,,1,,,,,,1,9,1_1,1_1_PC_23000130,1_1_PC_23000130_1
1,2023,PC,23000033,5,,2023-02-20,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000232,1,,2023-01-23,,,,,5,,,,,,1,9,1_1,1_1_PC_23000033,1_1_PC_23000033_5
1,2023,PC,23000033,6,,2023-02-20,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000232,1,,2023-01-23,,,,,6,,,,,,1,9,1_1,1_1_PC_23000033,1_1_PC_23000033_6
1,2023,PC,23000222,6,,2023-07-13,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-06-19,,,,,12,,,,,,1,9,1_1,1_1_PC_23000222,1_1_PC_23000222_6
1,2023,PC,23000144,2,,2023-06-01,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-04-13,,,,,2,,,,,,1,9,1_1,1_1_PC_23000144,1_1_PC_23000144_2
1,2023,PC,23000105,5,,2023-03-15,..13/10614,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000763,1,,2023-03-10,,,,,5,,,,,,1,9,1_1,1_1_PC_23000105,1_1_PC_23000105_5
1,2023,PC,23000335,2,,2023-11-09,AV021,1,1.000,0.000,1.000,0.000,30.00000,30.00000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,67.13589,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000232,1,,2023-10-25,,,,,2,,,,,,1,9,1_1,1_1_PC_23000335,1_1_PC_23000335_2
1,2023,PC,23000373,2,,2023-12-11,..01/0969101,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000479,1,,2023-11-28,,,,,2,,,,,,1,9,1_1,1_1_PC_23000373,1_1_PC_23000373_2
1,2023,PC,23000105,6,,2023-03-15,..13/10614,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000763,1,,2023-03-10,,,,,6,,,,,,1,9,1_1,1_1_PC_23000105,1_1_PC_23000105_6
1,2023,PC,23000033,7,,2023-02-20,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000232,1,,2023-01-23,,,,,7,,,,,,1,9,1_1,1_1_PC_23000033,1_1_PC_23000033_7
1,2023,PC,23000373,3,,2023-12-11,AVC10,1,1.000,0.000,1.000,0.000,12.00000,12.00000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,16.52700,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000479,1,,2023-11-28,,,,,3,,,,,,1,9,1_1,1_1_PC_23000373,1_1_PC_23000373_3
1,2023,PV,23000675,1,,2024-01-22,02/09137,1,16.000,0.000,16.000,0.000,38.60000,38.60000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,22.00000,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-12-15,,,,,1,,,,,,1,9,1_1,1_1_PV_23000675,1_1_PV_23000675_1
1,2023,PV,23000675,2,,2024-01-22,02/09136,1,96.000,0.000,96.000,0.000,38.60000,38.60000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,22.00000,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-12-15,,,,,2,,,,,,1,9,1_1,1_1_PV_23000675,1_1_PV_23000675_2
1,2023,PC,23000154,2,,2023-04-25,..12/CH03012005,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-04-21,,,,,2,,,,,,1,9,1_1,1_1_PC_23000154,1_1_PC_23000154_2
1,2023,PV,23000674,3,,2024-01-17,02/09946,1,16.000,0.000,16.000,0.000,35.60000,35.60000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,16.85698,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-12-15,,,,,3,,,,,,1,9,1_1,1_1_PV_23000674,1_1_PV_23000674_3
1,2023,PV,23000098,3,,,10/10043,1,25.000,0.000,25.000,0.000,1.27000,1.27000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.39921,,0,0.00000,0.00000,,9,1.000000,,1,4300145,1,,2023-02-09,,,,,3,,,,,,1,9,1_1,1_1_PV_23000098,1_1_PV_23000098_3
1,2023,PC,23000105,7,,2023-03-15,91/90100,1,5.000,0.000,5.000,0.000,20.05000,20.05000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000763,1,,2023-03-10,,,,,7,,,,,,1,9,1_1,1_1_PC_23000105,1_1_PC_23000105_7
1,2023,PC,23000033,8,,2023-02-20,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000232,1,,2023-01-23,,,,,8,,,,,,1,9,1_1,1_1_PC_23000033,1_1_PC_23000033_8
1,2023,PC,23000144,3,,2023-06-01,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-04-13,,,,,10,,,,,,1,9,1_1,1_1_PC_23000144,1_1_PC_23000144_3
1,2023,PV,23000536,5,,2023-10-20,..03/6431080,1,1.000,1.000,1.000,1.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4301708,1,,2023-10-03,,,,,5,,,,,,1,9,1_1,1_1_PV_23000536,1_1_PV_23000536_5
1,2023,PC,23000105,8,,2023-03-15,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000763,1,,2023-03-10,,,,,8,,,,,,1,9,1_1,1_1_PC_23000105,1_1_PC_23000105_8
1,2023,PC,23000114,2,,2023-03-27,..12/80966,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000038,1,,2023-03-16,,,,,2,,,,,,1,9,1_1,1_1_PC_23000114,1_1_PC_23000114_2
1,2023,PV,23000678,2,,2024-01-25,..03/5531070,1,1.000,1.000,1.000,1.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300052,1,,2023-12-15,,,,,2,,,,,,1,9,1_1,1_1_PV_23000678,1_1_PV_23000678_2
1,2023,PC,23000340,4,,2023-11-09,..,1,1.000,1.000,1.000,1.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,4000651,1,,2023-10-30,,,,,4,,,,,,1,9,1_1,1_1_PC_23000340,1_1_PC_23000340_4
1,2023,PV,23000678,3,,2024-01-25,..03/5531070,1,1.000,1.000,1.000,1.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,4300052,1,,2023-12-15,,,,,3,,,,,,1,9,1_1,1_1_PV_23000678,1_1_PV_23000678_3
1,2023,PC,23000144,4,,2023-06-01,55/61910A,1,276.000,0.000,276.000,0.000,6.81520,6.81520,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,6.50722,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-04-13,,,,,3,,,,,,1,9,1_1,1_1_PC_23000144,1_1_PC_23000144_4
