empresa,ejercicio,almacen,fecha_sf,fecha_ef,documento_sf,documento_ef,lote,subcta_c,subcta_s,pedido,linea_pedido,articulo,cantidad_sf,cantidad_ef,observaciones,n_traspaso,estado,of_original,empresa_id,almacen_id,ejercicio_id,name
1,2023,1,2023-11-21,2023-11-21,3970,3970,,4300240,,23000633,,55/00101MP,40.000,40.000,,,1,,1,1_1,1_2023,1_2023_1_3970
1,2023,1,2023-11-17,2023-11-23,3965,3965,,4300240,,23000628,,04/024000043,24.000,24.000,,,1,,1,1_1,1_2023,1_2023_1_3965
1,2023,1,2023-09-15,2023-11-14,3778,3778,,4300267,,23000493,,02/09490A,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3778
1,2023,1,2023-12-21,,4056,,,4300052,,23000678,,13/10108,6.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4056
1,2023,1,2023-11-21,2023-11-21,3971,3971,,4300145,,23000634,,55/32506MP,5.700,5.700,,,1,,1,1_1,1_2023,1_2023_1_3971
1,2023,1,2023-10-02,2023-11-14,3830,3830,,4300617,,23000533,,02/09761A01,1648.000,1648.000,,,1,,1,1_1,1_2023,1_2023_1_3830
1,2023,1,2023-09-15,2023-11-16,3783,3783,,4300267,,23000494,,02/10799,3856.000,3856.000,,,1,,1,1_1,1_2023,1_2023_1_3783
1,2023,1,2023-10-02,2023-11-14,3831,3831,,4300617,,23000533,,02/09761A02,1751.000,1751.000,,,1,,1,1_1,1_2023,1_2023_1_3831
1,2023,1,2023-12-19,2023-12-22,4039,4039,,4300617,,23000685,,02/10900,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_4039
1,2023,1,2023-11-17,2023-11-23,3966,3966,,4300240,,23000628,,04/024000044,5.000,5.000,,,1,,1,1_1,1_2023,1_2023_1_3966
1,2023,1,2023-11-09,2023-11-14,3921,3921,,4300267,,23000599,,02/08709,224.000,224.000,,,1,,1,1_1,1_2023,1_2023_1_3921
1,2023,1,2023-11-30,2023-12-13,4003,4003,,4300012,,23000654,,03/10005,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_4003
1,2023,1,2023-11-24,2023-12-13,3980,3980,,4301244,,23000641,,02/10898,11.000,11.000,,,1,,1,1_1,1_2023,1_2023_1_3980
1,2023,1,2023-12-05,2023-12-14,4010,4010,,4300012,,23000662,,03/10000,9.000,9.000,,,1,,1,1_1,1_2023,1_2023_1_4010
1,2023,1,2023-12-05,2023-12-14,4011,4011,,4300012,,23000662,,03/10000,8.000,8.000,,,1,,1,1_1,1_2023,1_2023_1_4011
1,2023,1,2023-10-06,2023-11-14,3848,3848,,4300013,,23000543,,01/10152,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3848
1,2023,1,2023-11-10,2023-11-14,3922,3922,,4300066,,23000597,,03/2421050,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3922
1,2023,1,2023-09-15,2023-11-16,3780,3780,,4300267,,23000494,,02/10801,80.000,80.000,,,1,,1,1_1,1_2023,1_2023_1_3780
1,2023,1,2023-11-10,2023-11-14,3938,3938,,4300012,,23000608,,03/10005,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3938
1,2023,1,2023-11-10,2023-11-14,3939,3939,,4300012,,23000608,,03/10000,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3939
1,2023,1,2023-11-24,2023-11-27,3983,3983,,4300617,,23000642,,55/00161MP,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3983
1,2023,1,2023-11-14,2023-11-14,3942,3942,,4301641,,23000610,,03/2521090,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3942
1,2023,1,2023-09-15,2023-11-16,3781,3781,,4300267,,23000494,,02/10800,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3781
1,2023,1,2023-11-10,2023-11-22,3928,3928,,4309999,,0,,10/10062,600.000,600.000,,,1,,1,1_1,1_2023,1_2023_1_3928
1,2023,1,2023-09-15,2023-11-16,3782,3782,,4300267,,23000494,,02/10802,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3782
1,2023,1,2023-11-09,2023-11-23,3913,3913,,4300267,,23000599,,10/90004,50.000,50.000,,,1,,1,1_1,1_2023,1_2023_1_3913
1,2023,1,2023-11-14,2023-11-22,3941,3941,,4301244,,23000609,,02/10881A,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3941
1,2023,1,2023-11-09,2023-11-23,3916,3916,,4300267,,23000599,,10/90003,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3916
1,2023,1,2023-11-16,2023-11-22,3959,3959,,4300632,,23000624,,04/063200003,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3959
1,2023,1,2023-11-28,2023-12-15,3991,3991,,4300617,,23000649,,02/10817D03,198.000,198.000,,,1,,1,1_1,1_2023,1_2023_1_3991
1,2023,1,2023-11-14,2023-12-18,3948,3948,,4300617,,23000616,,02/1071702,70.000,70.000,,,1,,1,1_1,1_2023,1_2023_1_3948
1,2023,1,2023-11-28,2023-12-15,3988,3988,,4300617,,23000649,,02/10817D,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3988
1,2023,1,2023-11-10,2023-12-01,3925,3925,,4301144,,23000596,,02/10892,5.000,5.000,,,1,,1,1_1,1_2023,1_2023_1_3925
1,2023,1,2023-11-24,2023-11-30,3979,3979,,4301708,,23000640,,03/6221055,3.000,3.000,,,1,,1,1_1,1_2023,1_2023_1_3979
1,2023,1,2023-11-14,2023-11-30,3950,3950,,4300617,,23000616,,02/10624,284.000,284.000,,,1,,1,1_1,1_2023,1_2023_1_3950
1,2023,1,2023-11-09,2023-11-30,3905,3905,,4300267,,23000599,,02/10171,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3905
1,2023,1,2023-10-04,2023-11-29,3839,3839,,4300200,,23000517,,02/09848,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3839
1,2023,1,2023-11-17,2023-11-30,3964,3964,,4300012,,23000627,,03/10004,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3964
1,2023,1,2023-11-27,2023-11-27,3984,3984,,4300145,,23000643,,55/02002MPA,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3984
1,2023,1,2023-11-27,2023-11-30,3985,3985,,4300739,,23000645,,03/2321065,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3985
1,2023,1,2023-10-20,2023-11-27,3862,3862,,4300267,,23000559,,02/08097,144.000,144.000,,,1,,1,1_1,1_2023,1_2023_1_3862
1,2023,1,2023-11-22,2023-11-30,3974,3974,,4300012,,23000638,,03/10000,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3974
1,2023,1,2023-10-20,2023-11-27,3863,3863,,4300267,,23000559,,02/08098A,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3863
1,2023,1,2023-11-28,2023-11-30,3994,3994,,4300012,,23000648,,03/10000,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3994
1,2023,1,2023-10-20,2023-11-27,3864,3864,,4300267,,23000559,,02/08099A,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3864
1,2023,1,2023-11-22,2023-11-30,3975,3975,,4300012,,23000638,,03/10000,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3975
1,2023,1,2023-12-18,,4025,,,4300267,,23000673,,02/09918A,2808.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4025
1,2023,1,2023-12-18,,4027,,,4300267,,23000674,,02/09944,16.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4027
1,2023,1,2023-12-18,,4029,,,4300267,,23000674,,02/09909,4080.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4029
1,2023,1,2023-11-10,2023-11-29,3917,3917,,4300267,,23000599,,02/10895,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3917
1,2023,1,2023-11-09,2023-11-27,3909,3909,,4300267,,23000599,,02/0920701,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3909
1,2023,1,2023-11-16,2023-11-29,3963,3963,,4300837,,23000625,,10/01001R,34.000,34.000,,,1,,1,1_1,1_2023,1_2023_1_3963
1,2023,1,2023-11-09,2023-11-27,3915,3915,,4300267,,23000599,,02/0900201,30.000,30.000,,,1,,1,1_1,1_2023,1_2023_1_3915
1,2023,1,2023-11-09,2023-11-29,3918,3918,,4300267,,23000599,,02/10615,58.000,58.000,,,1,,1,1_1,1_2023,1_2023_1_3918
1,2023,1,2023-11-20,2023-11-27,3968,3968,,4300576,,23000630,,04/20001,30000.000,30000.000,,,1,,1,1_1,1_2023,1_2023_1_3968
1,2023,1,2023-10-27,2023-11-30,3884,3884,,4301705,,23000579,,03/00331,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3884
1,2023,1,2023-11-20,2023-11-27,3969,3969,,4300576,,23000630,,04/20002,5000.000,5000.000,,,1,,1,1_1,1_2023,1_2023_1_3969
1,2023,1,2023-11-09,2023-11-29,3919,3919,,4300267,,23000599,,02/10302,38.000,38.000,,,1,,1,1_1,1_2023,1_2023_1_3919
1,2023,1,2023-10-20,2023-11-30,3869,3869,,4300267,,23000560,,02/09909,4087.000,4087.000,,,1,,1,1_1,1_2023,1_2023_1_3869
1,2023,1,2023-11-16,2023-11-29,3961,3961,,4300837,,23000625,,02/10696R,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3961
1,2023,1,2023-11-28,2023-11-30,3995,3995,,4300012,,23000648,,03/10005,5.000,5.000,,,1,,1,1_1,1_2023,1_2023_1_3995
1,2023,1,2023-11-16,2023-11-29,3962,3962,,4300837,,23000625,,02/10333AR,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3962
1,2023,1,2023-10-20,2023-11-30,3866,3866,,4300267,,23000560,,02/09945,96.000,96.000,,,1,,1,1_1,1_2023,1_2023_1_3866
1,2023,1,2023-11-10,2023-12-01,3926,3926,,4301144,,23000596,,02/10893,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3926
1,2023,1,2023-11-14,2023-12-11,3947,3947,,4300617,,23000616,,02/1071701,168.000,168.000,,,1,,1,1_1,1_2023,1_2023_1_3947
1,2023,1,2023-11-30,2023-11-30,4004,4004,,4309999,,0,,.ABC03,58.000,58.000,,,1,,1,1_1,1_2023,1_2023_1_4004
1,2023,1,2023-11-30,2023-11-30,4005,4005,,4309999,,0,,04/99999,14.702,14.702,,,1,,1,1_1,1_2023,1_2023_1_4005
1,2023,1,2023-11-28,2023-12-15,3989,3989,,4300617,,23000649,,02/10817D01,96.000,96.000,,,1,,1,1_1,1_2023,1_2023_1_3989
1,2023,1,2023-11-30,2023-12-11,3997,3997,,4300617,,23000649,,02/10900,40.000,40.000,,,1,,1,1_1,1_2023,1_2023_1_3997
1,2023,1,2023-12-19,2023-12-22,4053,4053,,4301851,,23000686,,02/07695,100.000,100.000,,,1,,1,1_1,1_2023,1_2023_1_4053
1,2023,1,2023-12-18,,4026,,,4300267,,23000674,,02/09945,96.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4026
1,2023,1,2023-12-18,,4028,,,4300267,,23000674,,02/09946,16.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4028
1,2023,1,2023-12-18,,4030,,,4300267,,23000675,,02/09136,96.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4030
1,2023,1,2023-12-18,,4031,,,4300267,,23000675,,02/09137,16.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4031
1,2023,1,2023-11-14,2023-12-11,3951,3951,,4301557,,23000617,,02/10384R,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3951
1,2023,1,2023-12-18,,4032,,,4300267,,23000675,,02/09135,16.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4032
1,2023,1,2023-11-14,2023-12-11,3952,3952,,4301557,,23000617,,02/10521AR,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3952
1,2023,1,2023-12-18,,4033,,,4300267,,23000675,,02/09061,4704.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4033
1,2023,1,2023-11-14,2023-12-11,3953,3953,,4301557,,23000617,,02/10046ER,5.000,5.000,,,1,,1,1_1,1_2023,1_2023_1_3953
1,2023,1,2023-12-18,,4034,,,4300267,,23000676,,02/07940,224.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4034
1,2023,1,2023-11-14,2023-12-11,3954,3954,,4301557,,23000617,,02/10093R,3.000,3.000,,,1,,1,1_1,1_2023,1_2023_1_3954
1,2023,1,2023-12-18,,4035,,,4300267,,23000676,,02/07961,32.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4035
1,2023,1,2023-11-14,2023-12-11,3955,3955,,4301557,,23000617,,02/09991AR,5.000,5.000,,,1,,1,1_1,1_2023,1_2023_1_3955
1,2023,1,2023-12-18,,4036,,,4300267,,23000676,,02/07962,32.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4036
1,2023,1,2023-12-18,,4037,,,4300267,,23000676,,02/08687,11172.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4037
1,2023,1,2023-12-19,,4040,,,4309999,,0,,13/10525,450.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4040
1,2023,1,2023-12-19,2023-12-21,4038,4038,,4300617,,23000685,,02/061700042,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_4038
1,2023,1,2023-12-30,2023-12-30,4057,4057,,4309999,,0,,.ABC03,52.000,52.000,,,1,,1,1_1,1_2023,1_2023_1_4057
1,2023,1,2023-11-10,2023-12-20,3934,3934,,4309999,,0,,10/01054,71.000,71.000,,,1,,1,1_1,1_2023,1_2023_1_3934
1,2023,1,2023-12-18,2023-12-21,4020,4020,,4301535,,23000671,,03/1421070,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_4020
1,2023,1,2023-11-10,2023-12-20,3933,3933,,4309999,,0,,10/01001,88.000,88.000,,,1,,1,1_1,1_2023,1_2023_1_3933
1,2023,1,2023-11-10,2023-12-19,3930,3930,,4309999,,0,,10/01050,114.000,114.000,,,1,,1,1_1,1_2023,1_2023_1_3930
1,2023,1,2023-12-18,2023-12-21,4021,4021,,4300254,,23000672,,03/6121042,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_4021
1,2023,1,2023-11-10,2023-12-19,3931,3931,,4309999,,0,,10/01051,156.000,156.000,,,1,,1,1_1,1_2023,1_2023_1_3931
1,2023,1,2023-12-30,2023-12-30,4058,4058,,4309999,,0,,04/99999,14.181,14.181,,,1,,1,1_1,1_2023,1_2023_1_4058
1,2023,1,2023-11-10,2023-12-19,3932,3932,,4309999,,0,,10/01052,80.000,80.000,,,1,,1,1_1,1_2023,1_2023_1_3932
1,2023,1,2023-11-14,2023-12-19,3943,3943,,4300617,,23000616,,02/10738A,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3943
1,2023,1,2023-11-14,2023-12-19,3944,3944,,4300617,,23000616,,02/10717,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3944
1,2023,1,2023-11-30,2023-12-19,4001,4001,,4301621,,23000652,,02/10899,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_4001
1,2023,1,2023-12-19,,4041,,,4300052,,23000678,,03/5531070,6.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4041
1,2023,1,2023-12-19,,4042,,,4301609,,23000679,,04/1609100050K,100.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4042
1,2023,1,2023-12-19,,4043,,,4301609,,23000679,,04/1609075050,2808.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4043
1,2023,1,2023-12-19,,4044,,,4301609,,23000679,,04/1609100050,1200.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4044
1,2023,1,2023-12-19,,4045,,,4301609,,23000679,,04/1609100100,500.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4045
1,2023,1,2023-12-19,,4046,,,4301609,,23000679,,04/1609025025,234.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4046
1,2023,1,2023-12-19,,4047,,,4301609,,23000679,,04/1609125050,112.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4047
1,2023,1,2023-12-19,,4048,,,4301609,,23000679,,04/1609100050I,1200.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4048
1,2023,1,2023-12-19,,4049,,,4301609,,23000679,,04/1609075025I,600.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4049
1,2023,1,2023-12-19,,4051,,,4301609,,23000679,,04/1609075050I,600.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4051
1,2023,1,2023-12-19,,4050,,,4301609,,23000679,,04/1609125050I,256.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4050
1,2023,1,2023-12-19,,4052,,,4302013,,23000681,,01/09970A,1.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4052
