empresa,codigo,descripcion_1,descripcion_2,v_int,v_dec1,v_dec2,v_char,parametro,empresa_id,name
1,202,**** CONTROL VENDEDOR PP ***************0 - Desactivado,1 - Activado. Es obligatorio la introduccion del vendedor uno .,,,,,0,1,1_202
1,203,COMISION UNO EN VENTAS POR VENDEDOR Y FAMILIA DEL ARTICULO.,0 - Por la tabla m050103                1 - Por la tabla m050101,,,,,0,1,1_203
1,204,APLICAR IMPUESTO RESIDUOS CARNICOS.       ********   VENTAS   ***********,0 - Desactivado                         1 - Activado,,,,,0,1,1_204
1,205,*** CENTRO COSTE*USUARIO EN CONTAB. ***, 0 - Desactivado                         1 - Activado,,,,,0,1,1_205
1,125,** NUMERO DE INTENTOS TABLA BLOQUEADA **'0' No existe control.,"'1' Codigo integer es el numero de          intentos, si se agota pregunta.",50,,,,0,1,1_125
1,126,*ENTRADA FRACCIONADA CODIGO ARTICULO-PP*'0' Entrada Normal Codigo Articulo.,'1' Entrada Fraccionada Codigo Articulo.,,,,,0,1,1_126
1,127,*ENTRADA FRACCIONADA CODIGO ARTICULO-PV*'0' Entrada Normal Codigo Articulo.,'1' Entrada Fraccionada Codigo Articulo.,,,,,0,1,1_127
1,128,*ENTRADA FRACCIONADA CODIGO ARTICULO-SV*'0' Entrada Normal Codigo Articulo.,'1' Entrada Fraccionada Codigo Articulo.,,,,,0,1,1_128
1,129,*ENTRADA FRACCIONADA CODIGO ARTICULO-PC*'0' Entrada Normal Codigo Articulo.,'1' Entrada Fraccionada Codigo Articulo.,,,,,0,1,1_129
1,130,*ENTRADA FRACCIONADA CODIGO ARTICULO-EC*'0' Entrada Normal Codigo Articulo.,'1' Entrada Fraccionada Codigo Articulo.,,,,,0,1,1_130
1,131,* CONSULTA DOC. PENDIENTES (F5) VENTAS *    * PARA LAS SUBCUENTAS MANUALES *,'0' Muestra Titulo Subcuenta.           '1' Muestra Titulo Subcuenta Manual.,,,,,0,1,1_131
1,27,Precio en Compras:                      `0` carga precio Oferta/Tarifa.,`1` carga precio Ultima Compra.,,,, ,0,1,1_27
1,51,*** NO SE USA ***,,,,,,0,1,1_51
1,36,Pedidos VENTA  (Multidivisa).           1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA"".                     0: No abre la ventana (si existe cambio)",,,,,0,1,1_36
1,53,Salto en agrupacion de la Fact. Agrupada* '0' No tiene en cuenta vendedor 1,* '1' Tiene en cuenta vendedor_1,,,,,0,1,1_53
1,23,`1` Si se entra una compra con fecha anterior a la ultima o bien se borra una co,"mpra,muestra un mensaje aviso del PMP   `0` No avisa.",,,, ,0,1,1_23
1,54,*** NO SE USA ***,,,,,,0,1,1_54
1,55,Precio y descuentos de linea (VENTAS)   0 --> STANDARD,1 --> Combinacion Oferta/Categoria,,,,,0,1,1_55
1,56,"Ventana ""Permitir Facturar Agrupado ...""0 -> Abre la ventana (STANDARD)","1 -> NO abre la ventana. Fijo=""SI""      2 -> NO abre la ventana. Fijo=""NO""",,,,,0,1,1_56
1,57,1 Un contador de pedidos compra único para todos los almacenes.,0 Un contador de pedidos compra para cada almacén.,,,, ,0,1,1_57
1,58,1 Un contador de albaranes compra único para todos los almacenes.,0 Un contador de albaranes compra para cada almacén.,,,, ,0,1,1_58
1,59,1 Un contador de facturas compra único para todos los almacenes.,0 Un contador de facturas compra para cada almacén.,,,, ,0,1,1_59
1,60,Fecha factura (VENTAS)                  0 --> Fecha albaran,1 --> Fecha actual (today),,,,,1,1,1_60
1,61,Fecha factura (COMPRAS)                 0 --> Fecha albaran,1 --> Fecha actual (today),,,,,1,1,1_61
1,62,Desea Imprimir Presupuesto ..   (VENTAS)0 --> Abre la ventana y pregunta.,1 --> No abre la ventana. Fijo=NO.      2 --> No abre la ventana. Fijo=SI.,,,,,0,1,1_62
1,63,Desea Imprimir Pedido ..        (VENTAS)0 --> Abre la ventana y pregunta.,1 --> No abre la ventana. Fijo=NO.      2 --> No abre la ventana. Fijo=SI.,,,,,0,1,1_63
1,64,Desea Imprimir Albaran ..       (VENTAS)0 --> Abre la ventana y pregunta.,1 --> No abre la ventana. Fijo=NO.      2 --> No abre la ventana. Fijo=SI.,,,,,0,1,1_64
1,65,Desea Imprimir Factura ..       (VENTAS)0 --> Abre la ventana y pregunta.,1 --> No abre la ventana. Fijo=NO.      2 --> No abre la ventana. Fijo=SI.,,,,,0,1,1_65
1,83,>>> PEDIDOS COMPRA <<<  ** Formatos **  '0' Imprime formatos en tipo caracter,'1' Imprime formatos en tipo Grafico    '2' Pregunta el tipo: caracter o Grafico,,,,                                        *** SOLO EFECTIVO SI PARAMETRO 82=1 ***,2,1,1_83
1,67,Desea Imprimir Albaran ..      (COMPRAS)0 --> Abre la ventana y pregunta.,1 --> No abre la ventana. Fijo=NO.      2 --> No abre la ventana. Fijo=SI.,,,,,0,1,1_67
1,68,Desea Imprimir Factura ..      (COMPRAS)0 --> Abre la ventana y pregunta.,1 --> No abre la ventana. Fijo=NO.      2 --> No abre la ventana. Fijo=SI.,,,,,0,1,1_68
1,69,Aplicacion Cargos/Abonos (COMPRAS)      0 -> Sobre total factura.,1 -> Sobre base imponible.,,,,,1,1,1_69
1,70,*** NO SE USA ***,,,,,,0,1,1_70
1,71,*** NO SE USA ***,,,,,,0,1,1_71
1,72,*** NO SE USA ***,,,,,,0,1,1_72
1,73,0: Empresa NO trabaja con lotes.        1: Empresa trabaja con lotes.,,,,,,0,1,1_73
1,75,Centro :                                0 - No trabaja con centros.,"1 - Trabaja con centro y p_s (Standard) 2 - Trabaja con centro,p_s y p_sd(Aecoc)",,,,,0,1,1_75
1,76,Medidas informativas articulo (ESPUMES) 0 - Desactivado.,1 - Pide medidas informativas articulo.,,,,,0,1,1_76
1,132,* CONSULTA DOC. PENDIENTES (F5) COMPRAS*    * PARA LAS SUBCUENTAS MANUALES *,'0' Muestra Titulo Subcuenta.           '1' Muestra Titulo Subcuenta Manual.,,,,,0,1,1_132
1,133,0 - Desactivado. Solo comprobara que la empresa alternativa existe.,1 - Comprobara que sea la que marca el  auxiliar de la empresa como alternativa.,,,,,0,1,1_133
1,134,*FECHA SERV. EN OBSERVACION 3 DE LINEAS*'0' - Funcionamiento Normal.,'1' - Fecha Serv. en Observacion 3 de         lineas de Albaranes.,,,,,0,1,1_134
1,135,*CONTROL EXISTENCIA PEDIDO EN ALBARANES*'0' No Abrir la Ventana - Fijo = No.,'1' No Abrir la Ventana - Fijo = Si.    '2' Abrir la Ventana.,,,,,0,1,1_135
19,30011,0 - Acumula el risc per moneda del document o efecte,1 - Acumula el risc per moneda base empresa ,,,,"",1,19,19_30011
1,137,** F5 ARTICULOS LINEAS DOCUMENTO - PP **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,1,1_137
1,138,** F5 ARTICULOS LINEAS DOCUMENTO - PV **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,1,1_138
1,139,** F5 ARTICULOS LINEAS DOCUMENTO - SV **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,1,1_139
1,140,** F5 ARTICULOS LINEAS DOCUMENTO - PC **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,1,1_140
1,141,** F5 ARTICULOS LINEAS DOCUMENTO - EC **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,1,1_141
1,142,** F5 ARTICULOS LINEAS DOCUMENTO - EF **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,1,1_142
1,143,** F5 ARTICULOS LINEAS DOCUMENTO - TR **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,1,1_143
1,144,** F5 ARTICULOS LINEAS DOCUMENTO - EI **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,1,1_144
1,145,** F5 ARTICULOS LINEAS DOCUMENTO - OR **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,1,1_145
1,146,** F5 ARTICULOS LINEAS DOCUMENTO - GE **'0' No muestra Artic. con Ficha Cerrada.,'1' Muestra Articulo  con Ficha Cerrada.,,,,,0,1,1_146
1,199,Segundo precio en lineas para  comisiones. (Presupuestos).,0 - Desactivado.                        1 - Activado,,,,,0,1,1_199
1,104,** ASIGNACION DE LOTES EN FABRICACION **'0' Selecciona UN   Lote  x Cantidad,'1' Selecciona DIF. Lotes x Cantidad,,,,,0,1,1_104
1,91,>>> FACTURAS VENTA <<<  ** Formatos **  '0' Imprime formatos en tipo caracter,'1' Imprime formatos en tipo Grafico    '2' Pregunta el tipo: caracter o Grafico,,,,                                        *** SOLO EFECTIVO SI PARAMETRO 82=1 ***,1,1,1_91
1,25,`1` Abrir ventana mostrando precios         (Lineas de VENTAS).,`0` NO abrir la ventana.,,,, ,1,1,1_25
1,105,Especial Maquinaria Grau                0 Desactivado,1 Activado,,,,,0,1,1_105
1,106,   ** CONTROL BAJA PROVEEDOR **         0 - Desactivado,1 - Activado,,,,,0,1,1_106
1,107,  **** CONTROL BAJAS DE ARTICULOS ****  '0' - No se realiza el Control,'1' - Se realiza el Control,,,,,0,1,1_107
1,108,     *** CONTROL BAJA CLIENTES ***      '0' - Se realiza el Control,'1' - No Se realiza el Control,,,,,0,1,1_108
1,109,   ***** CONTROL DE REBUTS *******      0 - Orden siempre sera 1,1 - Orden sera el que este en la tabla.,,,,,0,1,1_109
1,33,Presupuestos VENTA  (Multidivisa).      1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA"".                     0: No abre la ventana (si existe cambio)",,,,,0,1,1_33
1,31,*** NO SE USA ***,,,,, ,0,1,1_31
1,32,Presupuestos VENTA.                     1: Abre automaticamente la ventana de,"   ""PRESUPUESTOS PENDIENTES"".           0: No abre la ventana automaticamente.",,,,,1,1,1_32
1,110,* CUMPLIMENTACION DE PEDIDO * MILANESA!!'0' - Realizar Preg. '1' - Modif. Pedido,'2' - Generar Alb.   '3' - Generar Fac. '4' - Segun Cantidad-pv,,,,,0,1,1_110
1,37,Pedidos VENTA.                          1: Abre automaticamente la ventana de,"   ""VENDEDORES"".                        0: No abre la ventana automaticamente.",,,,,0,1,1_37
1,34,Presupuestos VENTA.                     1: Abre automaticamente la ventana de,"   ""VENDEDORES"".                        0: No abre la ventana automaticamente.",,,,,0,1,1_34
1,39,Albaranes VENTA  (Multidivisa).         1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA"".                     0: No abre la ventana (si existe cambio)",,,,,0,1,1_39
1,40,Albaranes VENTA.                        1: Abre automaticamente la ventana de,"   ""VENDEDORES"".                        0: No abre la ventana automaticamente.",,,,,0,1,1_40
1,38,Albaranes VENTA.                        1: Abre automaticamente la ventana de,"   ""PEDIDOS PENDIENTES SERVIR"".         0: No abre la ventana automaticamente.",,,,,1,1,1_38
1,42,Facturas VENTA  (Multidivisa).          1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA""                      0: No abre la ventana (si existe cambio)",,,,,0,1,1_42
1,50,"1) Cuando calcula la cantidad con las medidas, estas son divididas por el valor",que haya en Codigo integer.             0) Calcula normal.,1000,,,,0,1,1_50
1,41,Facturas VENTA.                         1: Abre automaticamente la ventana de,"   ""ALBARANES PENDIENTES FACTURAR"".     0: No abre la ventana automaticamente.",,,,,1,1,1_41
1,49,Facturas COMPRA  (Multidivisa).         1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA"".                     0: No abre la ventana (si existe cambio)",,,,,0,1,1_49
1,102,*** CONTADOR LOTES PARA FABRICACION *** '0' Numera utilizando contador ct001,'1' Numera utilizando Numero Documento,,,,,0,1,1_102
1,44,Pedidos COMPRA.                         1: Abre automaticamente la ventana de,"   ""PEDIDOS PENDIENTES RECIBIR"".        0: No abre la ventana automaticamente.",,,,,1,1,1_44
1,24,`1` En el mantenimiento de compras pide     el plazo de entrega en dias.,`0` En el mantenimiento de compras no       pide el plazo de entraga.       .,,,, ,1,1,1_24
1,46,Albaranes COMPRA.                       1: Abre automaticamente la ventana de,"   ""PEDIDOS PENDIENTES RECIBIR"".        0: No abre la ventana automaticamente.",,,,,1,1,1_46
1,45,Pedidos COMPRA  (Multidivisa).          1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA"".                     0: No abre la ventana (si existe cambio)",,,,,0,1,1_45
1,48,Facturas COMPRA.                        1: Abre automaticamente la ventana de,"   ""ALBARANES PENDIENTES FACTURAR"".     0: No abre la ventana automaticamente.",,,,,1,1,1_48
1,47,Albaranes COMPRA  (Multidivisa).        1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA"".                     0: No abre la ventana (si existe cambio)",,,,,0,1,1_47
1,111,* RESTO PEDIDOS * MILANESA !!!          '0' - Realizar la Pregunta.,'1' - Anular Lineas de Pedidos.         '2' - Dejar Lineas como Resto.,,,,,0,1,1_111
999,30008,0 - Agrupa Clientes-riesgo por dni_nif 1 - No agrupa el riesgo,a_acumula_riscos,,,,"",0,999,999_30008
1,112,* CONDICIONES DE IMPRESION * MILANESA!!!'0' - Realizar la Pregunta,'1' - Valorado      '2' - No Valorado   '3' - Segun Condiciones,,,,,0,1,1_112
1,113,*** OFERTAS POR MATRIZ DE ARTICULOS ****, 0 - Desactivado                         1 - Activado,4,,,En codigo integer va el numero de caracter que se corta el articulo para matriz.,0,1,1_113
1,115,* CONTADOR ESPECIAL  FACTURAS SERVICIO *,'0' - Utiliza el de Contador de Compras.'1' - Contador Aparte.,,,,,0,1,1_115
1,116,ORDEN DE FABRICACION (CIERRE)           0 --> se puede cerrar por una cantidad,      mayor a la cantidad de apertura.  1 --> No se puede cerrar cantidad mayor.,,,,,0,1,1_116
1,117,* SELECCION CAMBIO FACTURANDO ALBARAN * 0 - Se utilizara el cambio del Albaran,1 - Se busca cambio a fecha de factura  2 - Si el cambio es diferente preguntara,,,,*** FACTURAS DIRECTAS DE VENTAS ***,0,1,1_117
1,118,* SELECCION CAMBIO FACTURANDO ALBARAN * 0 - Se utilizara el cambio del Albaran,1 - Se busca cambio a fecha de factura,,,,*** FACTURAS AGRUPADAS DE VENTAS ***,0,1,1_118
1,119,* SELECCION CAMBIO FACTURANDO ALBARAN * 0 - Se utilizara el cambio del Albaran,1 - Se busca cambio a fecha de factura  2 - Si el cambio es diferente preguntara,,,,*** FACTURAS DIRECTAS DE COMPRAS ***,0,1,1_119
1,121,*** Utilizacion Subcta Facturacion ***  0 - Agrupa por Subcta y subcta factura-,    cion solamente para la direccion    1 - Agrupa por subcta facturacion,,,,*** FACTURAS DE VENTAS ***,0,1,1_121
1,122,*** Utilizacion Subcta Facturacion ***  0 - Agrupa por Subcta y subcta factura-,    cion solamente para la direccion    1 - Agrupa por subcta facturacion,,,,*** FACTURAS DE COMPRAS ***,0,1,1_122
1,123,BAJA PEDIDO CON CANTIDADES SERVIDAS-VTAS'0' - Baja Normal del Pedido.,'1' - Opcion Eliminar o Liquidar Pedido.,,,,,1,1,1_123
1,124,BAJA PEDIDO CON CANTIDADES SERVIDAS-CPRS'0' - Baja Normal del Pedido,'1' - Opcion Eliminar o Liquidar Pedido.,,,,,1,1,1_124
1,1,1 Pide fecha de servicio en presupuestos de venta y pedios de compra y de venta,0 No pide fecha de servicio,,,, ,0,1,1_1
1,85,>>>FACTURAS  COMPRA<<<  ** Formatos **  '0' Imprime formatos en tipo caracter,'1' Imprime formatos en tipo Grafico    '2' Pregunta el tipo: caracter o Grafico,,,,                                        *** SOLO EFECTIVO SI PARAMETRO 82=1 ***,0,1,1_85
1,86,>>>AGRUPADA COMPRAS<<<  ** Formatos **  '0' Imprime formatos en tipo caracter,'1' Imprime formatos en tipo Grafico    '2' Pregunta el tipo: caracter o Grafico,,,,                                        *** SOLO EFECTIVO SI PARAMETRO 82=1 ***,0,1,1_86
1,87,>>>SERVICIOS COMPRA<<<  ** Formatos **  '0' Imprime formatos en tipo caracter,'1' Imprime formatos en tipo Grafico    '2' Pregunta el tipo: caracter o Grafico,,,,                                        *** SOLO EFECTIVO SI PARAMETRO 82=1 ***,0,1,1_87
1,5,1 Numera el ristro de I.V.A. en la creación de facturas de compra y venta y en a,puntes contables. 0 El registro de I.V.A. se numera al listar,,,,,0,1,1_5
999,299,**** FACTURACION DIRECTA ALBARAN *******0 - Desactivado.,1 - Si es facturacion diaria pasa a albaran.,,,,,0,999,999_299
1,89,>>> PEDIDOS  VENTA <<<  ** Formatos **  '0' Imprime formatos en tipo caracter,'1' Imprime formatos en tipo Grafico    '2' Pregunta el tipo: caracter o Grafico,,,,                                        *** SOLO EFECTIVO SI PARAMETRO 82=1 ***,0,1,1_89
1,96,>>ENTRADA FABRICACION<  ** Formatos **  '0' Imprime formatos en tipo caracter,'1' Imprime formatos en tipo Grafico    '2' Pregunta el tipo: caracter o Grafico,,,,                                        *** SOLO EFECTIVO SI PARAMETRO 82=1 ***,1,1,1_96
1,92,>>>AGRUAPADA  VENTA<<<  ** Formatos **  '0' Imprime formatos en tipo caracter,'1' Imprime formatos en tipo Grafico    '2' Pregunta el tipo: caracter o Grafico,,,,                                        *** SOLO EFECTIVO SI PARAMETRO 82=1 ***,1,1,1_92
1,21,"Calculo Precios Iva Incluido :          0-No calcula, esta entrado en la Tarifa.",1-Al precio le suma el Iva.,,,, ,1,1,1_21
1,196,"Doble moneda base en apuntes , facturas compra y servicio.",0 - Desactivado.                        1 - Activado.,,,,,0,1,1_196
1,93,>>>TIQUETS DE VENTA<<<  ** Formatos **  '0' Imprime formatos en tipo caracter,'1' Imprime formatos en tipo Grafico    '2' Pregunta el tipo: caracter o Grafico,,,,                                        *** SOLO EFECTIVO SI PARAMETRO 82=1 ***,0,1,1_93
1,52,Restos en Presupuestos:                 Param = 0 --> NUNCA DEJA EL RESTO.,Param = 1 --> SIEMPRE DEJA EL RESTO.    Param = 2 --> PREGUNTA SI LO DEJA O NO.,,,,,2,1,1_52
1,19,1. Avisara cuando un Cliente no tiene   Ofertas ni descuentos por Categoria para,un Articulo.                            0. No avisara,,,, ,0,1,1_19
1,26,`1` Abrir ventana mostrando precios         (Lineas de COMPRAS).,`0` NO abrir la ventana.,,,, ,1,1,1_26
1,94,>>ORD. REPARACIONES<<<  ** Formatos **  '0' Imprime formatos en tipo caracter,'1' Imprime formatos en tipo Grafico    '2' Pregunta el tipo: caracter o Grafico,,,,                                        *** SOLO EFECTIVO SI PARAMETRO 82=1 ***,0,1,1_94
1,95,>>SALIDA FABRICACION<<  ** Formatos **  '0' Imprime formatos en tipo caracter,'1' Imprime formatos en tipo Grafico    '2' Pregunta el tipo: caracter o Grafico,,,,                                        *** SOLO EFECTIVO SI PARAMETRO 82=1 ***,1,1,1_95
1,198,0 - Funcionamiento normal.              1 - Precio en tarifas a nivel de miles y, utilizacion en ventas a nivel de unidad(con la clave del articulo) COMPRAS .,,,,,0,1,1_198
1,90,>>>ALBARANES  VENTA<<<  ** Formatos **  '0' Imprime formatos en tipo caracter,'1' Imprime formatos en tipo Grafico    '2' Pregunta el tipo: caracter o Grafico,,,,                                        *** SOLO EFECTIVO SI PARAMETRO 82=1 ***,1,1,1_90
1,97,>>TRASPASOS ALMACEN<<<  ** Formatos **  '0' Imprime formatos en tipo caracter,'1' Imprime formatos en tipo Grafico    '2' Pregunta el tipo: caracter o Grafico,,,,                                        *** SOLO EFECTIVO SI PARAMETRO 82=1 ***,0,1,1_97
1,98,**** CONTROL USUARIO/VENDEDOR ***       '0' No se efectua el control,'1' Control solamente en consultas      '2' Control en altas y consultas,,,,"parametro efectivo sobre ma5v0101,      co1m0301 y formatos particulares.",0,1,1_98
