empresa,subcta,linea_producto,clv_sub,subcta_contable,subcta_facturacion,zona_comercial,categoria,categoria_rappel,categoria_oferta,ficha_cerrada,fecha_alta,fecha_baja,subcta_contra,empresa_id,subcta_contable_id,subcta_facturacion_id,name
1,4301156,1,,4301156,4301156,2,A,,,0,1996-12-13,,,1,1_4301156,1_4301156,1_4301156
1,4000550,1,,4000550,4000550,77,,,,0,2002-03-22,,,1,1_4000550,1_4000550,1_4000550
1,4300101,1,,4300101,4300101,28,NO_VISITA,,,0,1995-11-13,,,1,1_4300101,1_4300101,1_4300101
19,4301413,1,,4301413,4301413,77,0,,,,2001-11-29,,,19,19_4301413,19_4301413,19_4301413
1,4301665,1,,4301665,4301665,,,,,0,2010-10-05,,,1,1_4301665,1_4301665,1_4301665
1,4000551,1,,4000551,4000551,77,,,,,2002-04-19,,,1,1_4000551,1_4000551,1_4000551
1,4000552,1,,4000552,4000552,77,,,,,2002-04-22,,,1,1_4000552,1_4000552,1_4000552
19,4301419,1,,4301419,4301419,77,0,,,,2002-01-17,,,19,19_4301419,19_4301419,19_4301419
19,4301455,1,,4301455,4301455,77,0,,,0,2003-04-02,,,19,19_4301455,19_4301455,19_4301455
19,4301426,1,,4301426,4301426,77,0,,,,2002-04-25,,,19,19_4301426,19_4301426,19_4301426
1,4000554,1,,4000554,4000554,77,,,,,2002-05-07,,,1,1_4000554,1_4000554,1_4000554
19,4301450,1,,4301450,4301450,,0,,,,2003-03-03,,,19,19_4301450,19_4301450,19_4301450
1,4000557,1,,4000557,4000557,77,,,,,2002-06-03,,,1,1_4000557,1_4000557,1_4000557
1,4302037,1,,4302037,4302037,17,0,,,0,1995-11-21,,,1,1_4302037,1_4302037,1_4302037
1,4000558,1,,4000558,4000558,77,,,,,2002-06-12,,,1,1_4000558,1_4000558,1_4000558
1,4300155,1,,4300155,4300155,48,0,,,0,1995-11-14,,,1,1_4300155,1_4300155,1_4300155
1,4000559,1,,4000559,4000559,77,,,,0,2002-07-02,,,1,1_4000559,1_4000559,1_4000559
1,4300782,1,,4300782,4300782,1,S,,,1,1995-11-20,2020-12-10,,1,1_4300782,1_4300782,1_4300782
19,4301424,1,,4301424,4301424,77,0,,,,2002-03-22,,,19,19_4301424,19_4301424,19_4301424
1,4000567,1,,4000567,4000567,,,,,0,2003-03-19,,,1,1_4000567,1_4000567,1_4000567
1,4310049,1,,4310049,4310049,7,A,,,0,2005-02-11,,,1,1_4310049,1_4310049,1_4310049
1,4000572,1,,4000572,4000572,,,,,,2003-06-20,,,1,1_4000572,1_4000572,1_4000572
1,4300012,1,,4300012,4300012,10,0,,,0,1995-11-10,,,1,1_4300012,1_4300012,1_4300012
19,4301273,1,,4301273,4301273,6,0,,,0,1999-02-17,,,19,19_4301273,19_4301273,19_4301273
19,4301463,1,,4301463,4301463,,0,,,,2003-05-19,,,19,19_4301463,19_4301463,19_4301463
1,4301021,1,,4301021,4301021,4,MOROSO,,,1,1995-11-21,2020-12-10,,1,1_4301021,1_4301021,1_4301021
1,4301708,1,,4301708,4301708,4,,,,0,2013-02-12,,,1,1_4301708,1_4301708,1_4301708
1,4300108,1,,4300108,4300108,7,A,,,0,1995-11-13,,,1,1_4300108,1_4300108,1_4300108
19,4300357,1,,4300357,4300357,82,0,,,0,2002-07-18,,,19,19_4300357,19_4300357,19_4300357
19,4300853,1,,4300853,4300853,8,0,,,0,1996-11-25,,,19,19_4300853,19_4300853,19_4300853
1,4000573,1,,4000573,4000573,,,,,,2003-07-24,,,1,1_4000573,1_4000573,1_4000573
1,4301468,1,,4301468,4301468,41,0,,,0,2003-07-31,,,1,1_4301468,1_4301468,1_4301468
1,4301467,1,,4301467,4301467,13,0,,,0,2003-07-17,,,1,1_4301467,1_4301467,1_4301467
1,4300718,1,,4300718,4300718,8,0,,,0,1997-03-12,,,1,1_4300718,1_4300718,1_4300718
1,4000575,1,,4000575,4000575,,,,,,2003-08-06,,,1,1_4000575,1_4000575,1_4000575
1,4301469,1,,4301469,4301469,17,0,,,0,2003-09-01,,,1,1_4301469,1_4301469,1_4301469
1,4301143,1,,4301143,4301143,10,1,,,0,1996-10-23,,,1,1_4301143,1_4301143,1_4301143
1,4000577,1,,4000577,4000577,,,,,,2003-09-24,,,1,1_4000577,1_4000577,1_4000577
1,4000724,1,,4000724,4000724,,,,,0,2014-10-09,,,1,1_4000724,1_4000724,1_4000724
1,4300871,1,,4300871,4300871,48,0,,,0,1996-11-25,,,1,1_4300871,1_4300871,1_4300871
1,4310016,1,,4310016,4310016,3,0,,,0,2004-10-18,,,1,1_4310016,1_4310016,1_4310016
19,4301471,1,,4301471,4301471,10,0,,,0,2003-11-11,,,19,19_4301471,19_4301471,19_4301471
1,4301471,1,,4301471,4301471,10,0,,,0,2003-11-11,,,1,1_4301471,1_4301471,1_4301471
19,4301307,1,,4301307,4301307,3,0,,,0,2000-02-09,,,19,19_4301307,19_4301307,19_4301307
1,4100783,1,,4100783,4100783,,,,,0,2022-06-03,,,1,1_4100783,1_4100783,1_4100783
1,4000580,1,,4000580,4000580,,,,,0,2003-12-31,,,1,1_4000580,1_4000580,1_4000580
1,4000581,1,,4000581,4000581,,,,,,2004-01-02,,,1,1_4000581,1_4000581,1_4000581
1,4310058,1,,4310058,4310058,1,T,,,0,2005-02-18,,,1,1_4310058,1_4310058,1_4310058
1,4310006,1,,4310006,4310006,1,A,,,0,2004-01-14,,,1,1_4310006,1_4310006,1_4310006
1,4300592,1,,4300592,4300592,1,A,,,0,1995-11-16,,,1,1_4300592,1_4300592,1_4300592
1,4000715,1,,4000715,4000715,,,,,0,2014-01-07,,,1,1_4000715,1_4000715,1_4000715
1,4310008,1,,4310008,4310008,6,0,,,0,2004-01-14,,,1,1_4310008,1_4310008,1_4310008
1,4301474,1,,4301474,4301474,80,0,,,0,2004-01-15,,,1,1_4301474,1_4301474,1_4301474
1,4310010,1,,4310010,4310010,16,0,,,0,2004-01-15,,,1,1_4310010,1_4310010,1_4310010
1,4310011,1,,4310011,4310011,81,0,,,0,2004-01-15,,,1,1_4310011,1_4310011,1_4310011
1,4310012,1,,4310012,4310012,80,0,,,0,2004-01-15,,,1,1_4310012,1_4310012,1_4310012
1,4310013,1,,4310013,4310013,8,0,,,0,2004-01-15,,,1,1_4310013,1_4310013,1_4310013
1,4310014,1,,4310014,4310014,81,0,,,0,2004-01-15,,,1,1_4310014,1_4310014,1_4310014
1,4300937,1,,4300937,4300937,2,A,,,0,1995-11-20,,,1,1_4300937,1_4300937,1_4300937
1,4101000,1,,4101000,4101000,,,,,0,2004-01-21,,,1,1_4101000,1_4101000,1_4101000
1,4101001,1,,4101001,4101001,,,,,,2004-01-21,,,1,1_4101001,1_4101001,1_4101001
1,4000713,1,,4000713,4000713,,,,,0,2013-11-11,,,1,1_4000713,1_4000713,1_4000713
1,4301476,1,,4301476,4301476,50,0,,,0,2004-02-09,,,1,1_4301476,1_4301476,1_4301476
1,4000280,1,,4000280,4000280,77,,,,0,1996-02-12,,,1,1_4000280,1_4000280,1_4000280
1,4300085,1,,4300085,4300085,12,0,,,0,2003-05-29,,,1,1_4300085,1_4300085,1_4300085
1,4000494,1,,4000494,4000494,77,,,,0,1999-07-19,,,1,1_4000494,1_4000494,1_4000494
1,4301479,1,,4301479,4301479,6,0,,,0,2004-03-05,,,1,1_4301479,1_4301479,1_4301479
1,4301480,1,,4301480,4301480,17,0,,,0,2004-03-05,,,1,1_4301480,1_4301480,1_4301480
1,4300852,1,,4300852,4300852,50,S,,,0,1995-11-20,,,1,1_4300852,1_4300852,1_4300852
19,4301479,1,,4301479,4301479,6,0,,,0,2004-03-05,,,19,19_4301479,19_4301479,19_4301479
1,4301482,1,,4301482,4301482,8,0,,,0,2004-03-16,,,1,1_4301482,1_4301482,1_4301482
1,4310064,1,,4310064,4310064,7,A,,,0,2005-02-23,,,1,1_4310064,1_4310064,1_4310064
19,4300634,1,,4300634,4300634,8,0,,,0,1995-12-18,,,19,19_4300634,19_4300634,19_4300634
1,4000583,1,,4000583,4000583,,,,,,2004-04-01,,,1,1_4000583,1_4000583,1_4000583
1,4301068,1,,4301068,4301068,77,0,,,0,1996-10-10,,,1,1_4301068,1_4301068,1_4301068
1,4301267,1,,4301267,4301267,43,0,,,0,1998-12-31,,,1,1_4301267,1_4301267,1_4301267
1,4000545,1,,4000545,4000545,77,,,,0,2002-01-16,,,1,1_4000545,1_4000545,1_4000545
19,4301176,1,,4301176,4301176,41,0,,,0,1997-04-17,,,19,19_4301176,19_4301176,19_4301176
1,4301488,1,,4301488,4301488,17,0,,,0,2004-06-03,,,1,1_4301488,1_4301488,1_4301488
1,4300305,1,,4300305,4300305,3,NO_BAÑOS,,,0,1995-11-14,,,1,1_4300305,1_4300305,1_4300305
1,4300221,1,,4300221,4300221,12,0,,,0,1995-11-14,,,1,1_4300221,1_4300221,1_4300221
1,4000586,1,,4000586,4000586,,,,,0,2004-07-08,,,1,1_4000586,1_4000586,1_4000586
1,4000587,1,,4000587,4000587,,,,,0,2004-07-08,,,1,1_4000587,1_4000587,1_4000587
1,4301492,1,,4301492,4301492,8,0,,,0,2004-07-13,,,1,1_4301492,1_4301492,1_4301492
1,4301154,1,,4301154,4301154,3,A,,,0,1996-12-05,,,1,1_4301154,1_4301154,1_4301154
1,4000589,1,,4000589,4000589,,,,,,2004-07-29,,,1,1_4000589,1_4000589,1_4000589
1,4000590,1,,4000590,4000590,,,,,,2004-07-29,,,1,1_4000590,1_4000590,1_4000590
1,4000591,1,,4000591,4000591,,,,,,2004-08-05,,,1,1_4000591,1_4000591,1_4000591
1,4301494,1,,4301494,4301494,36,0,,,0,2004-09-07,,,1,1_4301494,1_4301494,1_4301494
1,4301496,1,,4301496,4301496,46,0,,,0,2004-09-23,,,1,1_4301496,1_4301496,1_4301496
1,4301380,1,,4301380,4301380,5,NO VISITA,,,0,2000-07-17,,,1,1_4301380,1_4301380,1_4301380
1,4310017,1,,4310017,4310017,17,0,,,0,2004-10-18,,,1,1_4310017,1_4310017,1_4310017
1,4310018,1,,4310018,4310018,28,0,,,0,2004-10-18,,,1,1_4310018,1_4310018,1_4310018
1,4310019,1,,4310019,4310019,28,0,,,0,2004-10-18,,,1,1_4310019,1_4310019,1_4310019
1,4310021,1,,4310021,4310021,16,0,,,0,2004-10-18,,,1,1_4310021,1_4310021,1_4310021
1,4310020,1,,4310020,4310020,46,0,,,0,2004-10-18,,,1,1_4310020,1_4310020,1_4310020
1,4310023,1,,4310023,4310023,28,0,,,0,2004-10-18,,,1,1_4310023,1_4310023,1_4310023
1,4301543,1,,4301543,4301543,77,A,,,0,2006-06-08,,,1,1_4301543,1_4301543,1_4301543
1,4310024,1,,4310024,4310024,50,0,,,0,2004-10-18,,,1,1_4310024,1_4310024,1_4310024
1,4310025,1,,4310025,4310025,12,0,,,0,2004-10-18,,,1,1_4310025,1_4310025,1_4310025
1,4310026,1,,4310026,4310026,22,0,,,0,2004-10-18,,,1,1_4310026,1_4310026,1_4310026
1,4000605,1,,4000605,4000605,,,,,0,2005-07-28,,,1,1_4000605,1_4000605,1_4000605
1,4310028,1,,4310028,4310028,50,0,,,0,2004-10-18,,,1,1_4310028,1_4310028,1_4310028
1,4310029,1,,4310029,4310029,48,0,,,0,2004-10-18,,,1,1_4310029,1_4310029,1_4310029
1,4310031,1,,4310031,4310031,28,0,,,0,2004-10-18,,,1,1_4310031,1_4310031,1_4310031
1,4310030,1,,4310030,4310030,48,0,,,0,2004-10-18,,,1,1_4310030,1_4310030,1_4310030
1,4310032,1,,4310032,4310032,39,0,,,0,2004-10-18,,,1,1_4310032,1_4310032,1_4310032
1,4310034,1,,4310034,4310034,8,0,,,0,2004-10-18,,,1,1_4310034,1_4310034,1_4310034
1,4310035,1,,4310035,4310035,48,0,,,0,2004-10-18,,,1,1_4310035,1_4310035,1_4310035
1,4310036,1,,4310036,4310036,6,0,,,0,2004-10-18,,,1,1_4310036,1_4310036,1_4310036
1,4310037,1,,4310037,4310037,81,0,,,0,2004-10-18,,,1,1_4310037,1_4310037,1_4310037
1,4310038,1,,4310038,4310038,28,0,,,0,2004-10-18,,,1,1_4310038,1_4310038,1_4310038
1,4300532,1,,4300532,4300532,5,S,,,0,1995-11-16,,,1,1_4300532,1_4300532,1_4300532
1,4000594,1,,4000594,4000594,,,,,,2004-10-20,,,1,1_4000594,1_4000594,1_4000594
1,4310040,1,,4310040,4310040,48,0,,,0,2004-10-21,,,1,1_4310040,1_4310040,1_4310040
1,4000597,1,,4000597,4000597,,,,,,2005-02-10,,,1,1_4000597,1_4000597,1_4000597
1,4310042,1,,4310042,4310042,48,0,,,0,2004-10-21,,,1,1_4310042,1_4310042,1_4310042
1,4310043,1,,4310043,4310043,41,0,,,0,2004-10-21,,,1,1_4310043,1_4310043,1_4310043
1,4310044,1,,4310044,4310044,48,0,,,0,2004-10-21,,,1,1_4310044,1_4310044,1_4310044
1,4310045,1,,4310045,4310045,13,0,,,0,2004-10-21,,,1,1_4310045,1_4310045,1_4310045
1,4301547,1,,4301547,4301547,48,A,,,0,2006-07-13,,,1,1_4301547,1_4301547,1_4301547
1,4310047,1,,4310047,4310047,41,0,,,0,2004-10-21,,,1,1_4310047,1_4310047,1_4310047
1,4301268,1,,4301268,4301268,3,T,,,0,1999-01-18,,,1,1_4301268,1_4301268,1_4301268
1,4000735,1,,4000735,4000735,,,,,0,2015-11-11,,,1,1_4000735,1_4000735,1_4000735
1,4300055,1,,4300055,4300055,6,0,,,0,1995-11-13,,,1,1_4300055,1_4300055,1_4300055
1,4301570,1,,4301570,4301570,41,A,,,1,2007-03-16,2017-11-09,,1,1_4301570,1_4301570,1_4301570
1,4000595,1,,4000595,4000595,,,,,,2004-11-17,,,1,1_4000595,1_4000595,1_4000595
1,4300787,1,,4300787,4300787,1,T,,,0,1996-04-24,,,1,1_4300787,1_4300787,1_4300787
1,4300331,1,,4300331,4300331,3,A,,,0,1995-11-14,,,1,1_4300331,1_4300331,1_4300331
1,4300600,1,,4300600,4300600,80,0,,,0,1996-11-22,,,1,1_4300600,1_4300600,1_4300600
1,4301666,1,,4301666,4301666,,,,,0,2010-10-07,,,1,1_4301666,1_4301666,1_4301666
1,4301504,1,,4301504,4301504,8,0,,,0,2005-01-17,,,1,1_4301504,1_4301504,1_4301504
1,4301505,1,,4301505,4301505,48,0,,,0,2005-01-24,,,1,1_4301505,1_4301505,1_4301505
19,4300271,1,,4300271,4300271,5,0,,,0,1995-11-14,,,19,19_4300271,19_4300271,19_4300271
19,4301000,1,,4301000,4301000,77,0,,,0,1995-12-14,,,19,19_4301000,19_4301000,19_4301000
19,4301504,1,,4301504,4301504,8,0,,,0,2005-01-17,,,19,19_4301504,19_4301504,19_4301504
19,4301211,1,,4301211,4301211,6,0,,,0,1997-10-17,,,19,19_4301211,19_4301211,19_4301211
1,4301408,1,,4301408,4301408,81,0,,,0,2001-10-01,,,1,1_4301408,1_4301408,1_4301408
1,4000007,1,,4000007,4000007,,,,,,2005-02-11,,,1,1_4000007,1_4000007,1_4000007
1,4301233,1,,4301233,4301233,3,A,,,0,1998-02-09,,,1,1_4301233,1_4301233,1_4301233
1,4300111,1,,4300111,4300111,7,A,,,1,1995-11-13,2013-12-31,,1,1_4300111,1_4300111,1_4300111
1,4301272,1,,4301272,4301272,1,A,,,0,1999-02-12,,,1,1_4301272,1_4301272,1_4301272
1,4301633,1,,4301633,4301633,,,,,0,2009-07-10,,,1,1_4301633,1_4301633,1_4301633
1,4300309,1,,4300309,4300309,8,0,,,0,2005-02-14,,,1,1_4300309,1_4300309,1_4300309
1,4301309,1,,4301309,4301309,5,A,,,0,2000-02-11,,,1,1_4301309,1_4301309,1_4301309
1,4301826,1,,4301826,4301826,,,,,0,2019-02-15,,,1,1_4301826,1_4301826,1_4301826
1,4301183,1,,4301183,4301183,3,NO VISITA,,,0,1997-05-30,,,1,1_4301183,1_4301183,1_4301183
1,4300665,1,,4300665,4300665,3,A,,,0,1995-11-20,,,1,1_4300665,1_4300665,1_4300665
1,4300109,1,,4300109,4300109,8,A,,,0,2005-05-27,,,1,1_4300109,1_4300109,1_4300109
1,4301231,1,,4301231,4301231,2,NO_BAÑOS,,,0,1998-02-02,,,1,1_4301231,1_4301231,1_4301231
1,4300587,1,,4300587,4300587,3,NO VISITA,,,0,1995-11-16,,,1,1_4300587,1_4300587,1_4300587
1,4310062,1,,4310062,4310062,2,A,,,0,2005-02-23,,,1,1_4310062,1_4310062,1_4310062
1,4310060,1,,4310060,4310060,2,A,,,0,2005-02-24,,,1,1_4310060,1_4310060,1_4310060
1,4310063,1,,4310063,4310063,2,A,,,0,2005-02-23,,,1,1_4310063,1_4310063,1_4310063
1,4301264,1,,4301264,4301264,7,A,,,0,1998-12-18,,,1,1_4301264,1_4301264,1_4301264
1,4301834,1,,4301834,4301834,,,,,0,2019-10-11,,,1,1_4301834,1_4301834,1_4301834
1,4301507,1,,4301507,4301507,7,A,,,0,2005-03-04,,,1,1_4301507,1_4301507,1_4301507
1,4300019,1,,4300019,4300019,3,S,,,0,1995-11-10,,,1,1_4300019,1_4300019,1_4300019
1,4310066,1,,4310066,4310066,3,A,,,0,2005-03-07,,,1,1_4310066,1_4310066,1_4310066
1,4310067,1,,4310067,4310067,3,A,,,0,2005-03-07,,,1,1_4310067,1_4310067,1_4310067
1,4310069,1,,4310069,4310069,3,A,,,0,2005-03-07,,,1,1_4310069,1_4310069,1_4310069
1,4310068,1,,4310068,4310068,3,A,,,0,2005-03-07,,,1,1_4310068,1_4310068,1_4310068
1,4301563,1,,4301563,4301563,5,A,,,0,2007-01-10,,,1,1_4301563,1_4301563,1_4301563
1,4300596,1,,4300596,4300596,6,T,,,0,1995-11-16,,,1,1_4300596,1_4300596,1_4300596
1,4300855,1,,4300855,4300855,3,A,,,0,1996-11-25,,,1,1_4300855,1_4300855,1_4300855
1,4310073,1,,4310073,4310073,4,A,,,0,2005-03-23,,,1,1_4310073,1_4310073,1_4310073
1,4310074,1,,4310074,4310074,4,A,,,0,2005-03-23,,,1,1_4310074,1_4310074,1_4310074
1,4301427,1,,4301427,4301427,48,0,,,0,2002-06-27,,,1,1_4301427,1_4301427,1_4301427
1,4310076,1,,4310076,4310076,4,A,,,0,2005-04-14,,,1,1_4310076,1_4310076,1_4310076
1,4310077,1,,4310077,4310077,4,A,,,0,2005-04-14,,,1,1_4310077,1_4310077,1_4310077
1,4310078,1,,4310078,4310078,5,A,,,0,2005-04-14,,,1,1_4310078,1_4310078,1_4310078
1,4000640,1,,4000640,4000640,,,,,0,2008-04-22,,,1,1_4000640,1_4000640,1_4000640
1,4310081,1,,4310081,4310081,5,A,,,0,2005-04-15,,,1,1_4310081,1_4310081,1_4310081
1,4310082,1,,4310082,4310082,5,S,,,0,2005-04-15,,,1,1_4310082,1_4310082,1_4310082
1,4310033,1,,4310033,4310033,5,A,,,0,2004-10-18,,,1,1_4310033,1_4310033,1_4310033
1,4000600,1,,4000600,4000600,,,,,,2005-04-26,,,1,1_4000600,1_4000600,1_4000600
1,4000601,1,,4000601,4000601,,,,,,2005-04-28,,,1,1_4000601,1_4000601,1_4000601
1,4000602,1,,4000602,4000602,,,,,0,2005-05-11,,,1,1_4000602,1_4000602,1_4000602
1,4000603,1,,4000603,4000603,,,,,,2005-05-12,,,1,1_4000603,1_4000603,1_4000603
1,4301510,1,,4301510,4301510,10,A,,,0,2005-05-11,,,1,1_4301510,1_4301510,1_4301510
1,4301048,1,,4301048,4301048,50,NO_VISITA,,,0,1996-11-27,,,1,1_4301048,1_4301048,1_4301048
1,4000028,1,,4000028,4000028,,,,,,2005-05-30,,,1,1_4000028,1_4000028,1_4000028
1,4301366,1,,4301366,4301366,47,0,,,0,2000-02-01,,,1,1_4301366,1_4301366,1_4301366
1,4301238,1,,4301238,4301238,50,S,,,0,1998-03-05,,,1,1_4301238,1_4301238,1_4301238
1,4301515,1,,4301515,4301515,46,A,,,0,2005-06-22,,,1,1_4301515,1_4301515,1_4301515
1,4000604,1,,4000604,4000604,,,,,,2005-07-08,,,1,1_4000604,1_4000604,1_4000604
1,4301662,1,,4301662,4301662,,,,,0,2010-08-24,,,1,1_4301662,1_4301662,1_4301662
1,4310084,1,,4310084,4310084,50,S,,,0,2005-07-26,,,1,1_4310084,1_4310084,1_4310084
1,4301667,1,,4301667,4301667,7,,,,0,2010-10-08,,,1,1_4301667,1_4301667,1_4301667
1,4310086,1,,4310086,4310086,50,A,,,0,2005-07-26,,,1,1_4310086,1_4310086,1_4310086
1,4300648,1,,4300648,4300648,50,S,,,0,2005-07-26,,,1,1_4300648,1_4300648,1_4300648
1,4301735,1,,4301735,4301735,17,,,,0,2014-11-18,,,1,1_4301735,1_4301735,1_4301735
1,4310088,1,,4310088,4310088,50,S,,,0,2005-07-26,,,1,1_4310088,1_4310088,1_4310088
1,4310089,1,,4310089,4310089,50,S,,,0,2005-07-26,,,1,1_4310089,1_4310089,1_4310089
1,4301516,1,,4301516,4301516,50,S,,,0,2005-06-30,,,1,1_4301516,1_4301516,1_4301516
1,4101002,1,,4101002,4101002,,,,,0,2005-07-30,,,1,1_4101002,1_4101002,1_4101002
1,4101003,1,,4101003,4101003,,,,,0,2005-07-30,,,1,1_4101003,1_4101003,1_4101003
1,4000606,1,,4000606,4000606,,,,,,2005-09-05,,,1,1_4000606,1_4000606,1_4000606
1,4301518,1,,4301518,4301518,5,A,,,0,2005-08-31,,,1,1_4301518,1_4301518,1_4301518
1,4301519,1,,4301519,4301519,28,A,,,0,2005-09-06,,,1,1_4301519,1_4301519,1_4301519
1,4301520,1,,4301520,4301520,47,A,,,0,2005-09-08,,,1,1_4301520,1_4301520,1_4301520
1,4310090,1,,4310090,4310090,8,A,,,0,2005-09-12,,,1,1_4310090,1_4310090,1_4310090
1,4310071,1,,4310071,4310071,,4310071,,,,2005-09-12,,,1,1_4310071,1_4310071,1_4310071
1,4000607,1,,4000607,4000607,,,,,,2005-09-13,,,1,1_4000607,1_4000607,1_4000607
1,4000608,1,,4000608,4000608,,,,,,2005-09-23,,,1,1_4000608,1_4000608,1_4000608
1,4301521,1,,4301521,4301521,41,NO_VISITA,,,0,2005-09-23,,,1,1_4301521,1_4301521,1_4301521
1,4000609,1,,4000609,4000609,,,,,,2005-10-26,,,1,1_4000609,1_4000609,1_4000609
1,4301522,1,,4301522,4301522,46,A,,,0,2005-11-09,,,1,1_4301522,1_4301522,1_4301522
1,4000062,1,,4000062,4000062,,,,,0,2005-11-30,,,1,1_4000062,1_4000062,1_4000062
1,4301530,1,,4301530,4301530,25,A,,,0,2006-02-20,,,1,1_4301530,1_4301530,1_4301530
1,4301603,1,,4301603,4301603,10, ,,,1,2008-02-25,,,1,1_4301603,1_4301603,1_4301603
1,4000611,1,,4000611,4000611,,,,,,2005-12-20,,,1,1_4000611,1_4000611,1_4000611
1,4301720,1,,4301720,4301720,77,,,,0,2014-02-18,,,1,1_4301720,1_4301720,1_4301720
1,4301487,1,,4301487,4301487,28,0,,,0,2004-05-17,,,1,1_4301487,1_4301487,1_4301487
1,4301242,1,,4301242,4301242,12,N_VISITA,,,0,1998-05-16,,,1,1_4301242,1_4301242,1_4301242
1,4301489,1,,4301489,4301489,3,T,,,0,2004-06-04,,,1,1_4301489,1_4301489,1_4301489
1,4000412,1,,4000412,4000412,,,,,,2006-02-03,,,1,1_4000412,1_4000412,1_4000412
1,4301524,1,,4301524,4301524,81,A,,,0,2005-12-15,,,1,1_4301524,1_4301524,1_4301524
1,4000723,1,,4000723,4000723,,,,,1,2014-09-10,2019-11-06,,1,1_4000723,1_4000723,1_4000723
1,4301528,1,,4301528,4301528,7,A,,,0,2006-02-09,,,1,1_4301528,1_4301528,1_4301528
1,4300614,1,,4300614,4300614,1,A,,,0,1995-11-16,,,1,1_4300614,1_4300614,1_4300614
1,4301531,1,,4301531,4301531,41,N__VISITA,,,0,2006-02-27,,,1,1_4301531,1_4301531,1_4301531
1,4301533,1,,4301533,4301533,3,A,,,0,2006-03-06,,,1,1_4301533,1_4301533,1_4301533
1,4301535,1,,4301535,4301535,1,A,,,0,2006-03-13,,,1,1_4301535,1_4301535,1_4301535
1,4301534,1,,4301534,4301534,77,N_VISITA,,,0,2006-03-08,,,1,1_4301534,1_4301534,1_4301534
1,4301536,1,,4301536,4301536,3,N_VISITA,,,0,2006-03-21,,,1,1_4301536,1_4301536,1_4301536
1,4000614,1,,4000614,4000614,,,,,,2006-03-24,,,1,1_4000614,1_4000614,1_4000614
19,4301264,1,,4301264,4301264,7,A,,,0,1998-12-18,,,19,19_4301264,19_4301264,19_4301264
1,4000034,1,,4000034,4000034,,,,,,2006-04-05,,,1,1_4000034,1_4000034,1_4000034
1,4000100,1,,4000100,4000100,,,,,0,2019-11-20,,,1,1_4000100,1_4000100,1_4000100
1,4000784,1,,4000784,4000784,,,,,0,2022-08-30,,,1,1_4000784,1_4000784,1_4000784
1,4100993,1,,4100993,4100993,,,,,0,2006-05-04,,,1,1_4100993,1_4100993,1_4100993
1,4301612,1,,4301612,4301612,50,,,,1,2008-06-05,2022-07-07,,1,1_4301612,1_4301612,1_4301612
1,4301323,1,,4301323,4301323,48,0,,,0,2002-10-10,,,1,1_4301323,1_4301323,1_4301323
1,4301542,1,,4301542,4301542,28,A,,,0,2006-05-30,,,1,1_4301542,1_4301542,1_4301542
1,4301544,1,,4301544,4301544,17,A,,,0,2006-06-08,,,1,1_4301544,1_4301544,1_4301544
1,4301546,1,,4301546,4301546,3,A,,,0,2006-06-27,,,1,1_4301546,1_4301546,1_4301546
1,4301240,1,,4301240,4301240,7,A,,,0,1998-04-20,,,1,1_4301240,1_4301240,1_4301240
1,4000059,1,,4000059,4000059,77,,,,0,1996-09-30,,,1,1_4000059,1_4000059,1_4000059
1,4301545,1,,4301545,4301545,41,A,,,0,2006-06-22,,,1,1_4301545,1_4301545,1_4301545
1,4301553,1,,4301553,4301553,4,A,,,0,2006-10-03,,,1,1_4301553,1_4301553,1_4301553
1,4000616,1,,4000616,4000616,,,,,0,2006-07-12,,,1,1_4000616,1_4000616,1_4000616
1,4000617,1,,4000617,4000617,,,,,0,2006-07-14,,,1,1_4000617,1_4000617,1_4000617
1,4301550,1,,4301550,4301550,4,A,,,0,2006-09-19,,,1,1_4301550,1_4301550,1_4301550
1,4301551,1,,4301551,4301551,10,A,, ,0,2006-09-20,,,1,1_4301551,1_4301551,1_4301551
1,4301552,1,,4301552,4301552,28,A,,,0,2006-09-26,,,1,1_4301552,1_4301552,1_4301552
1,4000618,1,,4000618,4000618,,,,,0,2006-09-19,,,1,1_4000618,1_4000618,1_4000618
1,4301554,1,,4301554,4301554,48,A,,,0,2006-10-06,,,1,1_4301554,1_4301554,1_4301554
1,4000619,1,,4000619,4000619,,,,,0,2006-10-09,,,1,1_4000619,1_4000619,1_4000619
1,4410001,1,,4410001,4410001,, ,,,0,2006-10-20,,,1,1_4410001,1_4410001,1_4410001
1,4301555,1,,4301555,4301555,3,S,,,0,2006-10-20,,,1,1_4301555,1_4301555,1_4301555
1,4301556,1,,4301556,4301556,41,A,,,0,2006-10-31,,,1,1_4301556,1_4301556,1_4301556
1,4000620,1,,4000620,4000620,,,,,0,2006-11-02,,,1,1_4000620,1_4000620,1_4000620
1,4301557,1,,4301557,4301557,77,A,,,0,2006-11-06,,,1,1_4301557,1_4301557,1_4301557
1,4301558,1,,4301558,4301558,39,A,,,1,2006-11-13,2011-06-21,,1,1_4301558,1_4301558,1_4301558
1,4301559,1,,4301559,4301559,5,A,,,0,2006-11-14,,,1,1_4301559,1_4301559,1_4301559
1,4301560,1,,4301560,4301560,41,A,,,0,2006-11-14,,,1,1_4301560,1_4301560,1_4301560
1,4301561,1,,4301561,4301561,8,D,,,0,2006-12-01,,,1,1_4301561,1_4301561,1_4301561
